Rk,Date,Tm,,Opp,Qtr,Time,Score (Before),Description,Score (After)
1,2014-10-29,CHI,@,NYK,1st,1:42.0,CHI down 4 (14-18),T. Gibson makes 2-pt shot from 13 ft (assist by M. Dunleavy),CHI down 2 (16-18)
2,2014-10-29,CHI,@,NYK,1st,1:08.0,CHI down 4 (16-20),A. Brooks makes 2-pt shot from 2 ft,CHI down 2 (18-20)
3,2014-10-29,CHI,@,NYK,1st,0:44.0,CHI down 2 (18-20),A. Brooks makes 3-pt shot from 25 ft (assist by D. McDermott),CHI up 1 (21-20)
4,2014-10-29,CHI,@,NYK,1st,0:18.0,CHI up 1 (21-20),T. Gibson misses 2-pt shot from 3 ft,CHI up 1 (21-20)
5,2014-10-29,CHI,@,NYK,1st,0:16.0,CHI up 1 (21-20),P. Gasol makes 2-pt shot from 2 ft,CHI up 3 (23-20)
6,2014-10-29,CHI,@,NYK,2nd,2:44.0,CHI up 15 (49-34),K. Hinrich misses 3-pt shot from 22 ft,CHI up 15 (49-34)
7,2014-10-29,CHI,@,NYK,2nd,2:41.0,CHI up 15 (49-34),T. Gibson misses 2-pt shot from 5 ft (block by S. Dalembert),CHI up 15 (49-34)
8,2014-10-29,CHI,@,NYK,2nd,2:13.0,CHI up 12 (49-37),D. Rose misses 3-pt shot from 25 ft,CHI up 12 (49-37)
9,2014-10-29,CHI,@,NYK,2nd,2:11.0,CHI up 12 (49-37),J. Noah misses 2-pt shot from 2 ft,CHI up 12 (49-37)
10,2014-10-29,CHI,@,NYK,2nd,1:26.0,CHI up 10 (51-41),M. Dunleavy misses 3-pt shot from 25 ft,CHI up 10 (51-41)
11,2014-10-29,CHI,@,NYK,2nd,1:01.0,CHI up 10 (51-41),D. Rose misses 2-pt shot from 2 ft,CHI up 10 (51-41)
12,2014-10-29,CHI,@,NYK,2nd,0:33.0,CHI up 8 (51-43),P. Gasol misses 2-pt shot from 8 ft (block by A. Stoudemire),CHI up 8 (51-43)
13,2014-10-29,CHI,@,NYK,2nd,0:04.0,CHI up 8 (51-43),K. Hinrich misses 2-pt shot from 4 ft,CHI up 8 (51-43)
14,2014-10-29,CHI,@,NYK,2nd,0:03.0,CHI up 8 (51-43),J. Noah misses 2-pt shot from 2 ft,CHI up 8 (51-43)
15,2014-10-29,CHI,@,NYK,2nd,0:00.0,CHI up 8 (51-43),P. Gasol makes 2-pt shot from 10 ft,CHI up 10 (53-43)
16,2014-10-29,CHI,@,NYK,3rd,2:18.0,CHI up 21 (78-57),K. Hinrich makes 3-pt shot from 26 ft (assist by M. Dunleavy),CHI up 24 (81-57)
17,2014-10-29,CHI,@,NYK,3rd,1:26.0,CHI up 23 (81-58),M. Dunleavy misses 3-pt shot from 25 ft,CHI up 23 (81-58)
18,2014-10-29,CHI,@,NYK,3rd,0:57.0,CHI up 21 (81-60),D. McDermott misses 3-pt shot from 24 ft,CHI up 21 (81-60)
19,2014-10-29,CHI,@,NYK,3rd,0:44.0,CHI up 21 (81-60),P. Gasol makes 2-pt shot from 4 ft,CHI up 23 (83-60)
20,2014-10-29,CHI,@,NYK,4th,2:46.0,CHI up 29 (102-73),T. Snell misses 2-pt shot from 18 ft,CHI up 29 (102-73)
21,2014-10-29,CHI,@,NYK,4th,2:06.0,CHI up 29 (102-73),D. McDermott makes 2-pt shot from 18 ft,CHI up 31 (104-73)
22,2014-10-29,CHI,@,NYK,4th,1:34.0,CHI up 28 (104-76),C. Bairstow misses 2-pt shot from 5 ft,CHI up 28 (104-76)
23,2014-10-29,CHI,@,NYK,4th,1:13.0,CHI up 26 (104-78),D. McDermott misses 2-pt shot from 20 ft,CHI up 26 (104-78)
24,2014-10-29,CHI,@,NYK,4th,0:48.0,CHI up 26 (104-78),E. Moore misses 3-pt shot from 23 ft,CHI up 26 (104-78)
25,2014-10-31,CHI,,CLE,1st,2:31.0,CHI up 4 (25-21),T. Gibson misses 2-pt shot from 13 ft,CHI up 4 (25-21)
26,2014-10-31,CHI,,CLE,1st,1:49.0,CHI up 1 (25-24),T. Gibson makes 2-pt shot from 8 ft (assist by A. Brooks),CHI up 3 (27-24)
27,2014-10-31,CHI,,CLE,1st,0:44.0,CHI up 1 (27-26),D. McDermott misses 3-pt shot from 26 ft,CHI up 1 (27-26)
28,2014-10-31,CHI,,CLE,1st,0:20.0,CHI down 1 (27-28),D. McDermott misses 3-pt shot from 25 ft,CHI down 1 (27-28)
29,2014-10-31,CHI,,CLE,2nd,2:45.0,CHI down 10 (42-52),P. Gasol makes 2-pt shot from 19 ft (assist by D. Rose),CHI down 8 (44-52)
30,2014-10-31,CHI,,CLE,2nd,2:07.0,CHI down 10 (44-54),K. Hinrich makes 3-pt shot from 25 ft (assist by P. Gasol),CHI down 7 (47-54)
31,2014-10-31,CHI,,CLE,2nd,1:39.0,CHI down 7 (47-54),P. Gasol misses 2-pt shot at rim (block by T. Thompson),CHI down 7 (47-54)
32,2014-10-31,CHI,,CLE,2nd,1:35.0,CHI down 7 (47-54),J. Noah misses 2-pt shot at rim,CHI down 7 (47-54)
33,2014-10-31,CHI,,CLE,2nd,1:20.0,CHI down 9 (47-56),D. Rose makes 3-pt shot from 25 ft,CHI down 6 (50-56)
34,2014-10-31,CHI,,CLE,2nd,0:53.0,CHI down 6 (50-56),D. Rose misses 3-pt shot from 25 ft,CHI down 6 (50-56)
35,2014-10-31,CHI,,CLE,2nd,0:24.0,CHI down 8 (50-58),K. Hinrich makes 2-pt shot from 8 ft,CHI down 6 (52-58)
36,2014-10-31,CHI,,CLE,3rd,2:58.0,CHI down 6 (65-71),T. Snell makes 3-pt shot from 24 ft (assist by D. Rose),CHI down 3 (68-71)
37,2014-10-31,CHI,,CLE,3rd,2:39.0,CHI down 3 (68-71),D. Rose misses 3-pt shot from 26 ft,CHI down 3 (68-71)
38,2014-10-31,CHI,,CLE,3rd,2:02.0,CHI down 3 (68-71),T. Gibson misses 2-pt shot from 16 ft,CHI down 3 (68-71)
39,2014-10-31,CHI,,CLE,3rd,0:29.0,CHI down 8 (69-77),P. Gasol misses 2-pt shot from 3 ft,CHI down 8 (69-77)
40,2014-10-31,CHI,,CLE,3rd,0:26.0,CHI down 8 (69-77),P. Gasol misses 2-pt shot from 1 ft,CHI down 8 (69-77)
41,2014-10-31,CHI,,CLE,3rd,0:24.0,CHI down 8 (69-77),T. Snell misses 2-pt shot from 2 ft (block by T. Thompson),CHI down 8 (69-77)
42,2014-10-31,CHI,,CLE,3rd,0:00.0,CHI down 9 (69-78),A. Brooks misses 3-pt shot from 41 ft,CHI down 9 (69-78)
43,2014-10-31,CHI,,CLE,4th,2:45.0,CHI down 1 (90-91),M. Dunleavy misses 2-pt shot from 2 ft,CHI down 1 (90-91)
44,2014-10-31,CHI,,CLE,4th,1:58.0,CHI down 1 (90-91),K. Hinrich misses 2-pt shot from 3 ft (block by M. Dellavedova),CHI down 1 (90-91)
45,2014-10-31,CHI,,CLE,4th,1:42.0,CHI down 1 (90-91),K. Hinrich makes 3-pt shot from 24 ft (assist by M. Dunleavy),CHI up 2 (93-91)
46,2014-10-31,CHI,,CLE,4th,1:15.0,CHI up 2 (93-91),K. Hinrich makes 3-pt shot from 26 ft (assist by M. Dunleavy),CHI up 5 (96-91)
47,2014-10-31,CHI,,CLE,4th,0:47.0,CHI up 3 (96-93),K. Hinrich makes 2-pt shot from 17 ft (assist by M. Dunleavy),CHI up 5 (98-93)
48,2014-10-31,CHI,,CLE,4th,0:32.0,CHI up 3 (98-95),T. Gibson misses 2-pt shot from 16 ft,CHI up 3 (98-95)
49,2014-10-31,CHI,,CLE,4th,0:04.0,CHI tied (98-98),K. Hinrich misses 3-pt shot from 24 ft,CHI tied (98-98)
50,2014-10-31,CHI,,CLE,OT,2:29.0,CHI down 5 (99-104),M. Dunleavy makes 3-pt shot from 25 ft,CHI down 2 (102-104)
51,2014-10-31,CHI,,CLE,OT,0:14.0,CHI down 6 (104-110),T. Gibson makes 2-pt shot from 2 ft (assist by M. Dunleavy),CHI down 4 (106-110)
52,2014-10-31,CHI,,CLE,OT,0:07.0,CHI down 6 (106-112),P. Gasol makes 2-pt shot from 4 ft,CHI down 4 (108-112)
53,2014-10-31,CHI,,CLE,OT,0:00.0,CHI down 6 (108-114),A. Brooks misses 3-pt shot from 27 ft,CHI down 6 (108-114)
54,2014-11-01,CHI,@,MIN,1st,2:32.0,CHI up 2 (21-19),M. Dunleavy misses 2-pt shot from 1 ft,CHI up 2 (21-19)
55,2014-11-01,CHI,@,MIN,1st,2:31.0,CHI up 2 (21-19),J. Butler makes 2-pt shot at rim,CHI up 4 (23-19)
56,2014-11-01,CHI,@,MIN,1st,1:01.0,CHI down 1 (23-24),A. Brooks makes 3-pt shot from 25 ft,CHI up 2 (26-24)
57,2014-11-01,CHI,@,MIN,2nd,2:36.0,CHI up 7 (52-45),P. Gasol makes 2-pt shot from 6 ft,CHI up 9 (54-45)
58,2014-11-01,CHI,@,MIN,2nd,1:56.0,CHI up 7 (54-47),J. Butler makes 2-pt shot from 1 ft (assist by P. Gasol),CHI up 9 (56-47)
59,2014-11-01,CHI,@,MIN,2nd,1:33.0,CHI up 9 (56-47),J. Butler makes 2-pt shot from 1 ft,CHI up 11 (58-47)
60,2014-11-01,CHI,@,MIN,2nd,0:51.0,CHI up 11 (58-47),P. Gasol makes 2-pt shot from 18 ft (assist by J. Butler),CHI up 13 (60-47)
61,2014-11-01,CHI,@,MIN,2nd,0:23.0,CHI up 13 (60-47),N. Mirotic makes 3-pt shot from 24 ft (assist by K. Hinrich),CHI up 16 (63-47)
62,2014-11-01,CHI,@,MIN,3rd,2:43.0,CHI tied (76-76),J. Butler makes 3-pt shot from 25 ft (assist by A. Brooks),CHI up 3 (79-76)
63,2014-11-01,CHI,@,MIN,3rd,2:11.0,CHI up 3 (79-76),A. Brooks makes 2-pt shot from 1 ft,CHI up 5 (81-76)
64,2014-11-01,CHI,@,MIN,3rd,1:08.0,CHI up 7 (84-77),A. Brooks misses 2-pt shot from 11 ft,CHI up 7 (84-77)
65,2014-11-01,CHI,@,MIN,3rd,0:36.0,CHI up 6 (85-79),A. Brooks misses 2-pt shot from 1 ft,CHI up 6 (85-79)
66,2014-11-01,CHI,@,MIN,4th,2:20.0,CHI down 1 (98-99),J. Butler misses 2-pt shot at rim,CHI down 1 (98-99)
67,2014-11-01,CHI,@,MIN,4th,1:51.0,CHI down 1 (98-99),P. Gasol makes 2-pt shot from 5 ft,CHI up 1 (100-99)
68,2014-11-01,CHI,@,MIN,4th,0:27.0,CHI up 2 (104-102),J. Butler misses 2-pt shot from 2 ft (block by M. Williams),CHI up 2 (104-102)
69,2014-11-01,CHI,@,MIN,4th,0:24.0,CHI up 2 (104-102),P. Gasol misses 2-pt shot from 9 ft (block by A. Bennett),CHI up 2 (104-102)
70,2014-11-04,CHI,,ORL,1st,2:48.0,CHI down 3 (17-20),A. Brooks misses 2-pt shot from 7 ft,CHI down 3 (17-20)
71,2014-11-04,CHI,,ORL,1st,2:22.0,CHI down 5 (17-22),J. Butler makes 2-pt shot from 1 ft (assist by A. Brooks),CHI down 3 (19-22)
72,2014-11-04,CHI,,ORL,1st,1:48.0,CHI down 3 (19-22),P. Gasol makes 2-pt shot from 2 ft,CHI down 1 (21-22)
73,2014-11-04,CHI,,ORL,1st,1:00.0,CHI down 3 (21-24),P. Gasol misses 2-pt shot from 13 ft,CHI down 3 (21-24)
74,2014-11-04,CHI,,ORL,1st,0:59.0,CHI down 3 (21-24),T. Gibson makes 2-pt shot from 3 ft,CHI down 1 (23-24)
75,2014-11-04,CHI,,ORL,1st,0:38.0,CHI down 3 (23-26),T. Gibson misses 2-pt shot from 14 ft (block by T. Harris),CHI down 3 (23-26)
76,2014-11-04,CHI,,ORL,2nd,2:22.0,CHI down 1 (46-47),J. Butler makes 2-pt shot from 1 ft,CHI up 1 (48-47)
77,2014-11-04,CHI,,ORL,2nd,0:57.0,CHI down 2 (48-50),P. Gasol makes 2-pt shot from 2 ft,CHI tied (50-50)
78,2014-11-04,CHI,,ORL,2nd,0:01.0,CHI tied (52-52),J. Butler makes 2-pt shot from 13 ft (assist by K. Hinrich),CHI up 2 (54-52)
79,2014-11-04,CHI,,ORL,3rd,2:58.0,CHI up 2 (61-59),P. Gasol makes 2-pt shot at rim (assist by N. Mirotic),CHI up 4 (63-59)
80,2014-11-04,CHI,,ORL,3rd,2:21.0,CHI up 2 (63-61),A. Brooks makes 3-pt shot from 25 ft (assist by N. Mirotic),CHI up 5 (66-61)
81,2014-11-04,CHI,,ORL,3rd,1:48.0,CHI up 3 (66-63),A. Brooks misses 2-pt shot from 1 ft,CHI up 3 (66-63)
82,2014-11-04,CHI,,ORL,3rd,0:51.0,CHI up 2 (67-65),J. Butler misses 2-pt shot from 2 ft,CHI up 2 (67-65)
83,2014-11-04,CHI,,ORL,4th,2:48.0,CHI up 3 (89-86),A. Brooks makes 3-pt shot from 26 ft (assist by P. Gasol),CHI up 6 (92-86)
84,2014-11-04,CHI,,ORL,4th,2:13.0,CHI up 6 (92-86),J. Butler makes 2-pt shot from 2 ft (assist by K. Hinrich),CHI up 8 (94-86)
85,2014-11-04,CHI,,ORL,4th,0:52.0,CHI up 8 (96-88),A. Brooks makes 2-pt shot from 3 ft,CHI up 10 (98-88)
86,2014-11-05,CHI,@,MIL,1st,2:48.0,CHI up 4 (19-15),K. Hinrich misses 3-pt shot from 26 ft,CHI up 4 (19-15)
87,2014-11-05,CHI,@,MIL,1st,1:50.0,CHI down 2 (19-21),N. Mirotic misses 2-pt shot from 17 ft,CHI down 2 (19-21)
88,2014-11-05,CHI,@,MIL,1st,1:10.0,CHI down 2 (19-21),T. Gibson makes 2-pt shot from 7 ft (assist by K. Hinrich),CHI tied (21-21)
89,2014-11-05,CHI,@,MIL,1st,0:42.0,CHI tied (21-21),J. Butler misses 2-pt shot from 15 ft,CHI tied (21-21)
90,2014-11-05,CHI,@,MIL,1st,0:05.0,CHI tied (21-21),A. Brooks makes 2-pt shot from 5 ft,CHI up 2 (23-21)
91,2014-11-05,CHI,@,MIL,2nd,2:50.0,CHI down 9 (37-46),D. Rose makes 2-pt shot from 5 ft,CHI down 7 (39-46)
92,2014-11-05,CHI,@,MIL,2nd,2:29.0,CHI down 7 (39-46),T. Gibson misses 2-pt shot from 13 ft,CHI down 7 (39-46)
93,2014-11-05,CHI,@,MIL,2nd,2:23.0,CHI down 7 (39-46),T. Gibson makes 2-pt shot at rim,CHI down 5 (41-46)
94,2014-11-05,CHI,@,MIL,2nd,1:56.0,CHI down 8 (41-49),J. Butler misses 2-pt shot from 17 ft,CHI down 8 (41-49)
95,2014-11-05,CHI,@,MIL,2nd,1:20.0,CHI down 7 (42-49),P. Gasol makes 2-pt shot at rim (assist by D. Rose),CHI down 5 (44-49)
96,2014-11-05,CHI,@,MIL,2nd,0:50.0,CHI down 7 (44-51),M. Dunleavy makes 3-pt shot from 24 ft (assist by D. Rose),CHI down 4 (47-51)
97,2014-11-05,CHI,@,MIL,2nd,0:13.0,CHI down 6 (47-53),D. Rose makes 2-pt shot from 4 ft,CHI down 4 (49-53)
98,2014-11-05,CHI,@,MIL,3rd,2:53.0,CHI up 5 (66-61),M. Dunleavy misses 3-pt shot from 26 ft,CHI up 5 (66-61)
99,2014-11-05,CHI,@,MIL,3rd,1:56.0,CHI up 6 (69-63),P. Gasol makes 2-pt shot from 1 ft,CHI up 8 (71-63)
100,2014-11-05,CHI,@,MIL,3rd,0:00.0,CHI up 2 (72-70),A. Brooks misses 2-pt shot from 12 ft,CHI up 2 (72-70)
101,2014-11-05,CHI,@,MIL,4th,2:58.0,CHI up 5 (85-80),K. Hinrich misses 3-pt shot from 26 ft,CHI up 5 (85-80)
102,2014-11-05,CHI,@,MIL,4th,2:16.0,CHI up 5 (85-80),K. Hinrich makes 3-pt shot from 24 ft (assist by J. Butler),CHI up 8 (88-80)
103,2014-11-07,CHI,@,PHI,1st,2:45.0,CHI up 1 (24-23),D. McDermott makes 3-pt shot from 26 ft (assist by T. Gibson),CHI up 4 (27-23)
104,2014-11-07,CHI,@,PHI,1st,1:39.0,CHI up 2 (28-26),T. Gibson makes 2-pt shot from 14 ft (assist by J. Butler),CHI up 4 (30-26)
105,2014-11-07,CHI,@,PHI,1st,1:03.0,CHI up 4 (30-26),J. Butler misses 3-pt shot from 25 ft,CHI up 4 (30-26)
106,2014-11-07,CHI,@,PHI,1st,0:37.0,CHI up 2 (30-28),P. Gasol misses 2-pt shot from 10 ft,CHI up 2 (30-28)
107,2014-11-07,CHI,@,PHI,1st,0:34.0,CHI up 2 (30-28),J. Butler misses 2-pt shot from 3 ft,CHI up 2 (30-28)
108,2014-11-07,CHI,@,PHI,1st,0:04.0,CHI up 2 (30-28),J. Butler makes 3-pt shot from 25 ft (assist by T. Gibson),CHI up 5 (33-28)
109,2014-11-07,CHI,@,PHI,2nd,2:18.0,CHI down 8 (46-54),M. Dunleavy makes 3-pt shot from 25 ft (assist by P. Gasol),CHI down 5 (49-54)
110,2014-11-07,CHI,@,PHI,2nd,1:43.0,CHI down 4 (50-54),M. Dunleavy misses 3-pt shot from 27 ft,CHI down 4 (50-54)
111,2014-11-07,CHI,@,PHI,2nd,0:58.0,CHI down 5 (52-57),J. Noah misses 2-pt shot from 18 ft,CHI down 5 (52-57)
112,2014-11-07,CHI,@,PHI,2nd,0:58.0,CHI down 5 (52-57),P. Gasol makes 2-pt shot at rim,CHI down 3 (54-57)
113,2014-11-07,CHI,@,PHI,2nd,0:02.0,CHI down 3 (54-57),M. Dunleavy makes 2-pt shot from 18 ft (assist by K. Hinrich),CHI down 1 (56-57)
114,2014-11-07,CHI,@,PHI,3rd,2:51.0,CHI up 7 (81-74),J. Butler makes 2-pt shot from 3 ft (assist by M. Dunleavy),CHI up 9 (83-74)
115,2014-11-07,CHI,@,PHI,3rd,2:11.0,CHI up 9 (83-74),T. Gibson makes 2-pt shot from 2 ft (assist by A. Brooks),CHI up 11 (85-74)
116,2014-11-07,CHI,@,PHI,3rd,1:45.0,CHI up 11 (85-74),A. Brooks makes 3-pt shot from 26 ft,CHI up 14 (88-74)
117,2014-11-07,CHI,@,PHI,3rd,1:20.0,CHI up 12 (88-76),M. Dunleavy misses 2-pt shot from 18 ft,CHI up 12 (88-76)
118,2014-11-07,CHI,@,PHI,3rd,1:19.0,CHI up 12 (88-76),T. Gibson makes 2-pt shot from 1 ft,CHI up 14 (90-76)
119,2014-11-07,CHI,@,PHI,3rd,0:29.0,CHI up 16 (92-76),A. Brooks misses 3-pt shot from 25 ft,CHI up 16 (92-76)
120,2014-11-07,CHI,@,PHI,3rd,0:00.0,CHI up 16 (92-76),A. Brooks misses 2-pt shot from 10 ft,CHI up 16 (92-76)
121,2014-11-07,CHI,@,PHI,4th,1:46.0,CHI up 10 (113-103),M. Dunleavy misses 2-pt shot from 14 ft,CHI up 10 (113-103)
122,2014-11-08,CHI,,BOS,1st,2:53.0,CHI down 3 (15-18),M. Dunleavy makes 3-pt shot from 23 ft (assist by P. Gasol),CHI tied (18-18)
123,2014-11-08,CHI,,BOS,1st,2:29.0,CHI tied (18-18),M. Dunleavy misses 3-pt shot from 25 ft,CHI tied (18-18)
124,2014-11-08,CHI,,BOS,1st,1:50.0,CHI down 2 (18-20),J. Butler makes 2-pt shot from 5 ft (assist by A. Brooks),CHI tied (20-20)
125,2014-11-08,CHI,,BOS,1st,1:14.0,CHI tied (20-20),A. Brooks misses 2-pt shot from 6 ft,CHI tied (20-20)
126,2014-11-08,CHI,,BOS,1st,0:57.0,CHI tied (20-20),J. Butler makes 2-pt shot from 2 ft (assist by A. Brooks),CHI up 2 (22-20)
127,2014-11-08,CHI,,BOS,1st,0:31.0,CHI up 2 (22-20),M. Dunleavy makes 3-pt shot from 25 ft (assist by A. Brooks),CHI up 5 (25-20)
128,2014-11-08,CHI,,BOS,2nd,2:25.0,CHI down 10 (37-47),J. Butler makes 2-pt shot from 22 ft (assist by J. Noah),CHI down 8 (39-47)
129,2014-11-08,CHI,,BOS,2nd,1:45.0,CHI down 10 (39-49),J. Butler misses 2-pt shot from 2 ft,CHI down 10 (39-49)
130,2014-11-08,CHI,,BOS,2nd,1:41.0,CHI down 10 (39-49),P. Gasol makes 2-pt shot from 19 ft (assist by J. Butler),CHI down 8 (41-49)
131,2014-11-08,CHI,,BOS,2nd,0:43.0,CHI down 11 (41-52),P. Gasol misses 2-pt shot from 1 ft,CHI down 11 (41-52)
132,2014-11-08,CHI,,BOS,2nd,0:12.0,CHI down 13 (41-54),P. Gasol misses 2-pt shot from 6 ft,CHI down 13 (41-54)
133,2014-11-08,CHI,,BOS,2nd,0:00.0,CHI down 15 (41-56),J. Butler misses 3-pt shot from 45 ft,CHI down 15 (41-56)
134,2014-11-08,CHI,,BOS,3rd,2:41.0,CHI down 18 (61-79),M. Dunleavy misses 3-pt shot from 25 ft,CHI down 18 (61-79)
135,2014-11-08,CHI,,BOS,3rd,2:21.0,CHI down 18 (61-79),J. Butler misses 2-pt shot from 8 ft,CHI down 18 (61-79)
136,2014-11-08,CHI,,BOS,3rd,1:08.0,CHI down 19 (62-81),D. McDermott makes 2-pt shot from 2 ft (assist by A. Brooks),CHI down 17 (64-81)
137,2014-11-08,CHI,,BOS,3rd,0:25.0,CHI down 17 (64-81),J. Butler makes 3-pt shot from 26 ft (assist by T. Gibson),CHI down 14 (67-81)
138,2014-11-08,CHI,,BOS,4th,2:22.0,CHI down 9 (88-97),A. Brooks misses 3-pt shot from 28 ft,CHI down 9 (88-97)
139,2014-11-08,CHI,,BOS,4th,2:14.0,CHI down 9 (88-97),A. Brooks makes 3-pt shot from 25 ft (assist by K. Hinrich),CHI down 6 (91-97)
140,2014-11-08,CHI,,BOS,4th,1:38.0,CHI down 8 (91-99),A. Brooks makes 3-pt shot from 27 ft,CHI down 5 (94-99)
141,2014-11-08,CHI,,BOS,4th,0:38.0,CHI down 4 (96-100),A. Brooks makes 2-pt shot from 6 ft,CHI down 2 (98-100)
142,2014-11-08,CHI,,BOS,4th,0:10.0,CHI down 4 (98-102),J. Butler misses 2-pt shot from 20 ft,CHI down 4 (98-102)
143,2014-11-08,CHI,,BOS,4th,0:02.0,CHI down 6 (98-104),T. Gibson misses 2-pt shot from 5 ft,CHI down 6 (98-104)
144,2014-11-08,CHI,,BOS,4th,0:01.0,CHI down 6 (98-104),P. Gasol makes 2-pt shot from 3 ft,CHI down 4 (100-104)
145,2014-11-10,CHI,,DET,1st,2:21.0,CHI up 7 (23-16),P. Gasol makes 2-pt shot from 20 ft (assist by J. Butler),CHI up 9 (25-16)
146,2014-11-10,CHI,,DET,1st,1:07.0,CHI up 7 (25-18),T. Gibson makes 2-pt shot from 1 ft (assist by K. Hinrich),CHI up 9 (27-18)
147,2014-11-10,CHI,,DET,1st,0:39.0,CHI up 9 (27-18),T. Gibson misses 2-pt shot from 15 ft (block by J. Smith),CHI up 9 (27-18)
148,2014-11-10,CHI,,DET,1st,0:10.0,CHI up 6 (27-21),P. Gasol misses 2-pt shot from 1 ft,CHI up 6 (27-21)
149,2014-11-10,CHI,,DET,1st,0:00.0,CHI up 6 (27-21),P. Gasol misses 3-pt shot from 23 ft,CHI up 6 (27-21)
150,2014-11-10,CHI,,DET,2nd,2:26.0,CHI up 14 (51-37),P. Gasol makes 2-pt shot from 8 ft (assist by D. Rose),CHI up 16 (53-37)
151,2014-11-10,CHI,,DET,2nd,1:58.0,CHI up 14 (53-39),D. Rose misses 2-pt shot from 3 ft,CHI up 14 (53-39)
152,2014-11-10,CHI,,DET,2nd,1:29.0,CHI up 14 (53-39),P. Gasol makes 2-pt shot from 15 ft,CHI up 16 (55-39)
153,2014-11-10,CHI,,DET,2nd,0:59.0,CHI up 14 (55-41),D. Rose makes 3-pt shot from 26 ft (assist by P. Gasol),CHI up 17 (58-41)
154,2014-11-10,CHI,,DET,2nd,0:37.0,CHI up 17 (58-41),J. Noah misses 2-pt shot from 4 ft,CHI up 17 (58-41)
155,2014-11-10,CHI,,DET,2nd,0:10.0,CHI up 17 (58-41),J. Noah makes 2-pt shot from 3 ft (assist by D. Rose),CHI up 19 (60-41)
156,2014-11-10,CHI,,DET,3rd,2:08.0,CHI up 13 (76-63),P. Gasol misses 2-pt shot from 5 ft (block by J. Smith),CHI up 13 (76-63)
157,2014-11-10,CHI,,DET,3rd,1:17.0,CHI up 11 (76-65),P. Gasol misses 2-pt shot from 13 ft,CHI up 11 (76-65)
158,2014-11-10,CHI,,DET,3rd,0:43.0,CHI up 9 (76-67),J. Butler misses 3-pt shot from 25 ft,CHI up 9 (76-67)
159,2014-11-10,CHI,,DET,4th,2:52.0,CHI up 4 (90-86),D. Rose misses 3-pt shot from 25 ft,CHI up 4 (90-86)
160,2014-11-10,CHI,,DET,4th,2:26.0,CHI up 2 (90-88),P. Gasol makes 2-pt shot from 17 ft (assist by M. Dunleavy),CHI up 4 (92-88)
161,2014-11-10,CHI,,DET,4th,1:56.0,CHI up 4 (92-88),J. Butler makes 3-pt shot from 25 ft (assist by D. Rose),CHI up 7 (95-88)
162,2014-11-10,CHI,,DET,4th,0:54.0,CHI up 6 (95-89),D. Rose makes 2-pt shot from 5 ft,CHI up 8 (97-89)
163,2014-11-13,CHI,@,TOR,1st,2:42.0,CHI down 3 (17-20),T. Gibson misses 2-pt shot from 15 ft,CHI down 3 (17-20)
164,2014-11-13,CHI,@,TOR,1st,2:16.0,CHI down 3 (17-20),M. Dunleavy makes 2-pt shot from 17 ft (assist by J. Butler),CHI down 1 (19-20)
165,2014-11-13,CHI,@,TOR,1st,1:35.0,CHI down 1 (19-20),J. Butler misses 2-pt shot from 21 ft,CHI down 1 (19-20)
166,2014-11-13,CHI,@,TOR,1st,1:08.0,CHI down 1 (19-20),P. Gasol makes 2-pt shot from 5 ft (assist by T. Gibson),CHI up 1 (21-20)
167,2014-11-13,CHI,@,TOR,1st,0:51.0,CHI down 1 (21-22),T. Gibson makes 2-pt shot from 2 ft (assist by K. Hinrich),CHI up 1 (23-22)
168,2014-11-13,CHI,@,TOR,1st,0:26.0,CHI up 1 (23-22),A. Brooks misses 2-pt shot from 3 ft,CHI up 1 (23-22)
169,2014-11-13,CHI,@,TOR,1st,0:23.0,CHI up 1 (23-22),T. Gibson misses 2-pt shot from 1 ft,CHI up 1 (23-22)
170,2014-11-13,CHI,@,TOR,1st,0:21.0,CHI up 1 (23-22),T. Gibson misses 2-pt shot from 1 ft,CHI up 1 (23-22)
171,2014-11-13,CHI,@,TOR,1st,0:19.0,CHI up 1 (23-22),T. Gibson makes 2-pt shot from 3 ft,CHI up 3 (25-22)
172,2014-11-13,CHI,@,TOR,2nd,1:40.0,CHI down 8 (39-47),P. Gasol makes 2-pt shot from 14 ft,CHI down 6 (41-47)
173,2014-11-13,CHI,@,TOR,2nd,0:51.0,CHI down 8 (41-49),P. Gasol makes 2-pt shot from 2 ft (assist by M. Dunleavy),CHI down 6 (43-49)
174,2014-11-13,CHI,@,TOR,2nd,0:22.0,CHI down 9 (43-52),P. Gasol makes 2-pt shot from 14 ft (assist by J. Noah),CHI down 7 (45-52)
175,2014-11-13,CHI,@,TOR,3rd,2:44.0,CHI up 4 (70-66),J. Butler makes 2-pt shot from 9 ft,CHI up 6 (72-66)
176,2014-11-13,CHI,@,TOR,3rd,1:34.0,CHI up 8 (74-66),T. Gibson makes 2-pt shot at rim (assist by K. Hinrich),CHI up 10 (76-66)
177,2014-11-13,CHI,@,TOR,3rd,1:15.0,CHI up 10 (76-66),M. Dunleavy makes 2-pt shot from 3 ft,CHI up 12 (78-66)
178,2014-11-13,CHI,@,TOR,4th,2:24.0,CHI up 10 (93-83),J. Noah misses 2-pt shot from 4 ft,CHI up 10 (93-83)
