Rk,Date,Tm,,Opp,Qtr,Time,Score (Before),Description,Score (After)
400,2014-11-30,PHO,,ORL,4th,0:10.0,PHO down 5 (85-90),G. Dragic makes 2-pt shot from 1 ft (assist by E. Bledsoe),PHO down 3 (87-90)
401,2014-11-30,PHO,,ORL,4th,0:03.0,PHO down 4 (87-91),G. Green makes 3-pt shot from 25 ft (assist by E. Bledsoe),PHO down 1 (90-91)
402,2014-12-02,PHO,,IND,1st,2:27.0,PHO down 1 (20-21),M. Morris misses 2-pt shot from 16 ft,PHO down 1 (20-21)
403,2014-12-02,PHO,,IND,1st,1:50.0,PHO down 1 (20-21),G. Green makes 3-pt shot from 26 ft (assist by E. Bledsoe),PHO up 2 (23-21)
404,2014-12-02,PHO,,IND,1st,1:03.0,PHO down 1 (23-24),G. Green makes 3-pt shot from 25 ft (assist by E. Bledsoe),PHO up 2 (26-24)
405,2014-12-02,PHO,,IND,1st,0:30.0,PHO tied (26-26),E. Bledsoe misses 3-pt shot from 25 ft,PHO tied (26-26)
406,2014-12-02,PHO,,IND,1st,0:01.0,PHO down 2 (26-28),G. Green misses 3-pt shot from 25 ft,PHO down 2 (26-28)
407,2014-12-02,PHO,,IND,2nd,2:35.0,PHO down 8 (44-52),G. Dragic makes 3-pt shot from 24 ft,PHO down 5 (47-52)
408,2014-12-02,PHO,,IND,2nd,1:57.0,PHO down 7 (47-54),M. Plumlee misses 2-pt shot from 10 ft,PHO down 7 (47-54)
409,2014-12-02,PHO,,IND,2nd,1:22.0,PHO down 9 (47-56),M. Morris misses 3-pt shot from 25 ft,PHO down 9 (47-56)
410,2014-12-02,PHO,,IND,2nd,0:45.0,PHO down 7 (49-56),G. Dragic makes 2-pt shot from 1 ft,PHO down 5 (51-56)
411,2014-12-02,PHO,,IND,2nd,0:28.0,PHO down 5 (51-56),P. Tucker misses 2-pt shot from 3 ft (block by D. West),PHO down 5 (51-56)
412,2014-12-02,PHO,,IND,2nd,0:16.0,PHO down 5 (51-56),G. Dragic makes 3-pt shot from 25 ft,PHO down 2 (54-56)
413,2014-12-02,PHO,,IND,3rd,1:39.0,PHO up 9 (78-69),M. Morris makes 2-pt shot from 17 ft,PHO up 11 (80-69)
414,2014-12-02,PHO,,IND,3rd,1:13.0,PHO up 9 (80-71),G. Green makes 2-pt shot from 2 ft (assist by E. Bledsoe),PHO up 11 (82-71)
415,2014-12-02,PHO,,IND,3rd,0:02.0,PHO up 4 (83-79),E. Bledsoe misses 3-pt shot from 27 ft,PHO up 4 (83-79)
416,2014-12-02,PHO,,IND,4th,2:52.0,PHO up 13 (106-93),G. Dragic misses 2-pt shot from 15 ft,PHO up 13 (106-93)
417,2014-12-02,PHO,,IND,4th,2:37.0,PHO up 13 (106-93),E. Bledsoe makes 2-pt shot at rim,PHO up 15 (108-93)
418,2014-12-02,PHO,,IND,4th,1:59.0,PHO up 16 (111-95),T. Warren misses 2-pt shot from 14 ft,PHO up 16 (111-95)
419,2014-12-02,PHO,,IND,4th,1:53.0,PHO up 16 (111-95),A. Goodwin makes 2-pt shot from 2 ft,PHO up 18 (113-95)
420,2014-12-02,PHO,,IND,4th,1:31.0,PHO up 18 (113-95),A. Goodwin misses 2-pt shot from 1 ft,PHO up 18 (113-95)
421,2014-12-02,PHO,,IND,4th,1:25.0,PHO up 18 (113-95),T. Ennis misses 3-pt shot from 25 ft,PHO up 18 (113-95)
422,2014-12-02,PHO,,IND,4th,0:36.0,PHO up 14 (113-99),T. Warren makes 3-pt shot from 25 ft (assist by T. Ennis),PHO up 17 (116-99)
423,2014-12-05,PHO,@,DAL,1st,2:57.0,PHO up 15 (33-18),A. Tolliver makes 3-pt shot from 23 ft (assist by M. Morris),PHO up 18 (36-18)
424,2014-12-05,PHO,@,DAL,1st,2:18.0,PHO up 16 (36-20),A. Len makes 2-pt shot at rim (assist by G. Dragic),PHO up 18 (38-20)
425,2014-12-05,PHO,@,DAL,1st,1:48.0,PHO up 18 (38-20),M. Morris misses 2-pt shot from 15 ft,PHO up 18 (38-20)
426,2014-12-05,PHO,@,DAL,1st,1:22.0,PHO up 16 (38-22),M. Morris makes 2-pt shot from 4 ft (assist by G. Dragic),PHO up 18 (40-22)
427,2014-12-05,PHO,@,DAL,1st,0:00.0,PHO up 13 (40-27),G. Dragic misses 2-pt shot from 7 ft,PHO up 13 (40-27)
428,2014-12-05,PHO,@,DAL,2nd,2:52.0,PHO up 14 (60-46),G. Green makes 2-pt shot at rim (assist by G. Dragic),PHO up 16 (62-46)
429,2014-12-05,PHO,@,DAL,2nd,2:07.0,PHO up 14 (62-48),E. Bledsoe misses 2-pt shot from 6 ft,PHO up 14 (62-48)
430,2014-12-05,PHO,@,DAL,2nd,1:37.0,PHO up 11 (62-51),G. Dragic makes 3-pt shot from 25 ft,PHO up 14 (65-51)
431,2014-12-05,PHO,@,DAL,2nd,0:50.0,PHO up 12 (65-53),G. Green makes 3-pt shot from 25 ft (assist by G. Dragic),PHO up 15 (68-53)
432,2014-12-05,PHO,@,DAL,3rd,1:51.0,PHO up 7 (91-84),A. Len makes 2-pt shot at rim (assist by E. Bledsoe),PHO up 9 (93-84)
433,2014-12-05,PHO,@,DAL,3rd,1:12.0,PHO up 9 (93-84),A. Tolliver misses 3-pt shot from 24 ft,PHO up 9 (93-84)
434,2014-12-05,PHO,@,DAL,3rd,0:00.0,PHO up 7 (93-86),E. Bledsoe misses 2-pt shot from 16 ft,PHO up 7 (93-86)
435,2014-12-05,PHO,@,DAL,4th,2:28.0,PHO up 8 (109-101),M. Morris makes 2-pt shot from 7 ft (assist by G. Dragic),PHO up 10 (111-101)
436,2014-12-05,PHO,@,DAL,4th,1:55.0,PHO up 10 (111-101),M. Morris misses 3-pt shot from 24 ft,PHO up 10 (111-101)
437,2014-12-05,PHO,@,DAL,4th,1:22.0,PHO up 8 (111-103),G. Dragic makes 2-pt shot from 9 ft,PHO up 10 (113-103)
438,2014-12-05,PHO,@,DAL,4th,0:57.0,PHO up 8 (113-105),M. Morris makes 3-pt shot from 24 ft (assist by M. Morris),PHO up 11 (116-105)
439,2014-12-05,PHO,@,DAL,4th,0:17.0,PHO up 12 (118-106),P. Tucker misses 2-pt shot from 17 ft,PHO up 12 (118-106)
440,2014-12-06,PHO,@,HOU,1st,2:15.0,PHO down 11 (15-26),G. Green misses 2-pt shot from 19 ft,PHO down 11 (15-26)
441,2014-12-06,PHO,@,HOU,1st,1:00.0,PHO down 12 (17-29),G. Green misses 2-pt shot from 15 ft,PHO down 12 (17-29)
442,2014-12-06,PHO,@,HOU,1st,0:08.0,PHO down 15 (18-33),E. Bledsoe misses 2-pt shot from 19 ft,PHO down 15 (18-33)
443,2014-12-06,PHO,@,HOU,1st,0:00.0,PHO down 17 (18-35),E. Bledsoe misses 3-pt shot from 39 ft,PHO down 17 (18-35)
444,2014-12-06,PHO,@,HOU,2nd,2:53.0,PHO down 17 (36-53),P. Tucker misses 3-pt shot from 26 ft,PHO down 17 (36-53)
445,2014-12-06,PHO,@,HOU,2nd,1:59.0,PHO down 22 (36-58),G. Green makes 2-pt shot from 13 ft,PHO down 20 (38-58)
446,2014-12-06,PHO,@,HOU,2nd,1:37.0,PHO down 20 (38-58),E. Bledsoe makes 2-pt shot at rim,PHO down 18 (40-58)
447,2014-12-06,PHO,@,HOU,2nd,1:02.0,PHO down 20 (40-60),P. Tucker misses 2-pt shot from 4 ft (block by J. Harden),PHO down 20 (40-60)
448,2014-12-06,PHO,@,HOU,2nd,0:33.0,PHO down 20 (40-60),G. Dragic misses 2-pt shot from 13 ft,PHO down 20 (40-60)
449,2014-12-06,PHO,@,HOU,3rd,2:37.0,PHO down 14 (60-74),G. Green misses 3-pt shot from 25 ft,PHO down 14 (60-74)
450,2014-12-06,PHO,@,HOU,3rd,2:30.0,PHO down 14 (60-74),G. Green makes 2-pt shot at rim (assist by G. Dragic),PHO down 12 (62-74)
451,2014-12-06,PHO,@,HOU,3rd,1:30.0,PHO down 16 (62-78),G. Dragic makes 2-pt shot from 3 ft,PHO down 14 (64-78)
452,2014-12-06,PHO,@,HOU,3rd,1:06.0,PHO down 14 (64-78),A. Len misses 2-pt shot from 17 ft,PHO down 14 (64-78)
453,2014-12-06,PHO,@,HOU,3rd,0:41.0,PHO down 16 (64-80),A. Len misses 2-pt shot at rim (block by J. Harden),PHO down 16 (64-80)
454,2014-12-06,PHO,@,HOU,3rd,0:37.0,PHO down 16 (64-80),T. Warren misses 2-pt shot from 13 ft,PHO down 16 (64-80)
455,2014-12-06,PHO,@,HOU,3rd,0:04.0,PHO down 16 (64-80),A. Len makes 3-pt shot from 23 ft (assist by G. Dragic),PHO down 13 (67-80)
456,2014-12-06,PHO,@,HOU,4th,2:50.0,PHO down 7 (85-92),M. Morris misses 2-pt shot from 5 ft (block by D. Motiejunas),PHO down 7 (85-92)
457,2014-12-06,PHO,@,HOU,4th,2:14.0,PHO down 10 (85-95),G. Dragic misses 3-pt shot from 25 ft,PHO down 10 (85-95)
458,2014-12-06,PHO,@,HOU,4th,2:10.0,PHO down 10 (85-95),P. Tucker misses 3-pt shot from 23 ft,PHO down 10 (85-95)
459,2014-12-06,PHO,@,HOU,4th,2:05.0,PHO down 10 (85-95),M. Morris misses 2-pt shot from 2 ft,PHO down 10 (85-95)
460,2014-12-06,PHO,@,HOU,4th,2:02.0,PHO down 10 (85-95),P. Tucker makes 2-pt shot from 1 ft,PHO down 8 (87-95)
461,2014-12-06,PHO,@,HOU,4th,0:34.0,PHO down 8 (88-96),M. Morris makes 3-pt shot from 26 ft,PHO down 5 (91-96)
462,2014-12-06,PHO,@,HOU,4th,0:25.0,PHO down 6 (91-97),E. Bledsoe misses 2-pt shot from 2 ft,PHO down 6 (91-97)
463,2014-12-06,PHO,@,HOU,4th,0:22.0,PHO down 6 (91-97),P. Tucker makes 2-pt shot from 2 ft,PHO down 4 (93-97)
464,2014-12-06,PHO,@,HOU,4th,0:15.0,PHO down 5 (93-98),G. Dragic misses 2-pt shot from 2 ft,PHO down 5 (93-98)
465,2014-12-06,PHO,@,HOU,4th,0:08.0,PHO down 7 (93-100),E. Bledsoe makes 2-pt shot at rim,PHO down 5 (95-100)
466,2014-12-08,PHO,@,LAC,1st,2:48.0,PHO down 3 (19-22),M. Morris misses 3-pt shot from 26 ft,PHO down 3 (19-22)
467,2014-12-08,PHO,@,LAC,1st,1:58.0,PHO down 7 (19-26),G. Green makes 3-pt shot from 25 ft,PHO down 4 (22-26)
468,2014-12-08,PHO,@,LAC,1st,1:27.0,PHO down 6 (22-28),M. Morris makes 3-pt shot from 23 ft (assist by G. Dragic),PHO down 3 (25-28)
469,2014-12-08,PHO,@,LAC,1st,1:03.0,PHO down 3 (25-28),G. Dragic misses 2-pt shot from 8 ft,PHO down 3 (25-28)
470,2014-12-08,PHO,@,LAC,1st,0:00.0,PHO down 2 (26-28),G. Dragic makes 2-pt shot from 3 ft,PHO tied (28-28)
471,2014-12-08,PHO,@,LAC,2nd,2:43.0,PHO down 4 (47-51),G. Dragic makes 3-pt shot from 23 ft (assist by E. Bledsoe),PHO down 1 (50-51)
472,2014-12-08,PHO,@,LAC,2nd,2:03.0,PHO down 2 (51-53),A. Tolliver misses 2-pt shot from 23 ft (block by D. Jordan),PHO down 2 (51-53)
473,2014-12-08,PHO,@,LAC,2nd,1:27.0,PHO down 2 (51-53),A. Len makes 2-pt shot at rim (assist by E. Bledsoe),PHO tied (53-53)
474,2014-12-08,PHO,@,LAC,2nd,0:54.0,PHO tied (53-53),E. Bledsoe makes 2-pt shot from 14 ft,PHO up 2 (55-53)
475,2014-12-08,PHO,@,LAC,2nd,0:05.0,PHO down 1 (55-56),E. Bledsoe misses 2-pt shot from 3 ft,PHO down 1 (55-56)
476,2014-12-08,PHO,@,LAC,2nd,0:00.0,PHO down 3 (57-60),A. Tolliver misses 2-pt shot from 20 ft,PHO down 3 (57-60)
477,2014-12-08,PHO,@,LAC,3rd,1:57.0,PHO down 12 (71-83),M. Morris misses 3-pt shot from 25 ft,PHO down 12 (71-83)
478,2014-12-08,PHO,@,LAC,3rd,1:49.0,PHO down 12 (71-83),A. Len makes 2-pt shot at rim (assist by M. Morris),PHO down 10 (73-83)
479,2014-12-08,PHO,@,LAC,3rd,1:23.0,PHO down 10 (73-83),A. Tolliver makes 3-pt shot from 24 ft (assist by G. Green),PHO down 7 (76-83)
480,2014-12-08,PHO,@,LAC,3rd,0:55.0,PHO down 9 (76-85),G. Dragic makes 2-pt shot from 2 ft (assist by G. Green),PHO down 7 (78-85)
481,2014-12-08,PHO,@,LAC,3rd,0:33.0,PHO down 9 (78-87),G. Green misses 3-pt shot from 25 ft,PHO down 9 (78-87)
482,2014-12-08,PHO,@,LAC,3rd,0:01.0,PHO down 11 (78-89),A. Len makes 2-pt shot from 1 ft (assist by G. Dragic),PHO down 9 (80-89)
483,2014-12-08,PHO,@,LAC,4th,2:12.0,PHO down 4 (106-110),P. Tucker misses 3-pt shot from 23 ft,PHO down 4 (106-110)
484,2014-12-08,PHO,@,LAC,4th,2:00.0,PHO down 4 (106-110),E. Bledsoe makes 3-pt shot from 25 ft (assist by G. Dragic),PHO down 1 (109-110)
485,2014-12-08,PHO,@,LAC,4th,1:25.0,PHO down 3 (109-112),M. Morris misses 3-pt shot from 26 ft,PHO down 3 (109-112)
486,2014-12-08,PHO,@,LAC,4th,0:49.0,PHO down 3 (109-112),M. Morris makes 2-pt shot from 9 ft,PHO down 1 (111-112)
487,2014-12-08,PHO,@,LAC,4th,0:09.0,PHO tied (112-112),E. Bledsoe misses 3-pt shot from 27 ft,PHO tied (112-112)
488,2014-12-08,PHO,@,LAC,OT,2:26.0,PHO down 2 (114-116),G. Green misses 3-pt shot from 27 ft,PHO down 2 (114-116)
489,2014-12-08,PHO,@,LAC,OT,1:57.0,PHO down 2 (114-116),M. Morris makes 3-pt shot from 27 ft (assist by E. Bledsoe),PHO up 1 (117-116)
490,2014-12-08,PHO,@,LAC,OT,1:25.0,PHO up 1 (117-116),E. Bledsoe misses 2-pt shot from 2 ft,PHO up 1 (117-116)
491,2014-12-08,PHO,@,LAC,OT,1:23.0,PHO up 1 (117-116),M. Morris misses 2-pt shot from 3 ft,PHO up 1 (117-116)
492,2014-12-08,PHO,@,LAC,OT,0:44.0,PHO up 1 (117-116),M. Morris makes 3-pt shot from 24 ft (assist by G. Dragic),PHO up 4 (120-116)
493,2014-12-08,PHO,@,LAC,OT,0:08.0,PHO up 2 (120-118),G. Dragic misses 2-pt shot from 11 ft,PHO up 2 (120-118)
494,2014-12-09,PHO,,MIA,1st,2:51.0,PHO down 6 (16-22),M. Morris makes 2-pt shot from 6 ft,PHO down 4 (18-22)
495,2014-12-09,PHO,,MIA,1st,1:44.0,PHO down 6 (18-24),G. Green misses 2-pt shot from 18 ft,PHO down 6 (18-24)
496,2014-12-09,PHO,,MIA,1st,1:18.0,PHO down 8 (18-26),G. Green makes 2-pt shot from 1 ft,PHO down 6 (20-26)
497,2014-12-09,PHO,,MIA,1st,0:34.0,PHO down 6 (20-26),G. Green misses 2-pt shot from 12 ft,PHO down 6 (20-26)
498,2014-12-09,PHO,,MIA,1st,0:32.0,PHO down 6 (20-26),M. Morris makes 2-pt shot from 2 ft,PHO down 4 (22-26)
499,2014-12-09,PHO,,MIA,1st,0:01.0,PHO down 6 (22-28),G. Green makes 3-pt shot from 26 ft,PHO down 3 (25-28)
500,2014-12-09,PHO,,MIA,2nd,2:14.0,PHO up 3 (45-42),M. Morris makes 3-pt shot from 25 ft (assist by E. Bledsoe),PHO up 6 (48-42)
501,2014-12-09,PHO,,MIA,2nd,1:40.0,PHO up 4 (48-44),P. Tucker misses 2-pt shot from 18 ft,PHO up 4 (48-44)
502,2014-12-09,PHO,,MIA,2nd,1:35.0,PHO up 4 (48-44),E. Bledsoe misses 2-pt shot from 17 ft,PHO up 4 (48-44)
503,2014-12-09,PHO,,MIA,2nd,1:02.0,PHO up 2 (48-46),G. Dragic misses 2-pt shot from 2 ft,PHO up 2 (48-46)
504,2014-12-09,PHO,,MIA,2nd,1:01.0,PHO up 2 (48-46),M. Plumlee misses 2-pt shot from 2 ft,PHO up 2 (48-46)
505,2014-12-09,PHO,,MIA,2nd,0:58.0,PHO up 2 (48-46),E. Bledsoe misses 3-pt shot from 24 ft,PHO up 2 (48-46)
506,2014-12-09,PHO,,MIA,2nd,0:43.0,PHO up 2 (48-46),M. Morris misses 2-pt shot from 2 ft,PHO up 2 (48-46)
507,2014-12-09,PHO,,MIA,2nd,0:30.0,PHO up 2 (48-46),P. Tucker makes 3-pt shot from 24 ft (assist by E. Bledsoe),PHO up 5 (51-46)
508,2014-12-09,PHO,,MIA,2nd,0:05.0,PHO up 5 (51-46),E. Bledsoe misses 2-pt shot from 3 ft (block by L. Deng),PHO up 5 (51-46)
509,2014-12-09,PHO,,MIA,2nd,0:01.0,PHO up 5 (51-46),A. Tolliver misses 3-pt shot from 26 ft,PHO up 5 (51-46)
510,2014-12-09,PHO,,MIA,3rd,1:28.0,PHO down 1 (69-70),G. Green makes 3-pt shot from 25 ft,PHO up 2 (72-70)
511,2014-12-09,PHO,,MIA,4th,2:36.0,PHO down 1 (91-92),G. Dragic misses 3-pt shot from 23 ft,PHO down 1 (91-92)
512,2014-12-09,PHO,,MIA,4th,1:29.0,PHO down 6 (91-97),G. Dragic misses 2-pt shot from 11 ft,PHO down 6 (91-97)
513,2014-12-09,PHO,,MIA,4th,1:24.0,PHO down 6 (91-97),G. Green makes 3-pt shot from 23 ft (assist by M. Morris),PHO down 3 (94-97)
514,2014-12-09,PHO,,MIA,4th,0:57.0,PHO down 6 (94-100),M. Morris makes 3-pt shot from 24 ft (assist by E. Bledsoe),PHO down 3 (97-100)
515,2014-12-09,PHO,,MIA,4th,0:18.0,PHO down 5 (97-102),M. Morris misses 3-pt shot from 25 ft,PHO down 5 (97-102)
516,2014-12-09,PHO,,MIA,4th,0:14.0,PHO down 5 (97-102),E. Bledsoe misses 3-pt shot from 26 ft,PHO down 5 (97-102)
517,2014-12-12,PHO,,DET,1st,2:55.0,PHO up 6 (23-17),G. Green misses 3-pt shot from 25 ft,PHO up 6 (23-17)
518,2014-12-12,PHO,,DET,1st,2:44.0,PHO up 6 (23-17),P. Tucker misses 2-pt shot from 22 ft,PHO up 6 (23-17)
519,2014-12-12,PHO,,DET,1st,2:29.0,PHO up 6 (23-17),G. Dragic makes 2-pt shot from 1 ft,PHO up 8 (25-17)
520,2014-12-12,PHO,,DET,1st,0:52.0,PHO up 2 (25-23),A. Tolliver misses 3-pt shot from 23 ft (block by J. Smith),PHO up 2 (25-23)
521,2014-12-12,PHO,,DET,1st,0:19.0,PHO up 2 (25-23),P. Tucker makes 3-pt shot from 25 ft (assist by G. Dragic),PHO up 5 (28-23)
522,2014-12-12,PHO,,DET,2nd,2:36.0,PHO down 7 (41-48),M. Morris makes 2-pt shot from 9 ft,PHO down 5 (43-48)
523,2014-12-12,PHO,,DET,2nd,2:11.0,PHO down 5 (43-48),M. Morris makes 3-pt shot from 23 ft (assist by I. Thomas),PHO down 2 (46-48)
524,2014-12-12,PHO,,DET,2nd,1:32.0,PHO down 4 (46-50),I. Thomas misses 2-pt shot from 5 ft,PHO down 4 (46-50)
525,2014-12-12,PHO,,DET,2nd,1:28.0,PHO down 4 (46-50),M. Morris makes 2-pt shot from 2 ft,PHO down 2 (48-50)
526,2014-12-12,PHO,,DET,2nd,0:52.0,PHO down 1 (49-50),E. Bledsoe makes 3-pt shot from 24 ft (assist by M. Morris),PHO up 2 (52-50)
527,2014-12-12,PHO,,DET,2nd,0:34.0,PHO down 1 (52-53),M. Morris misses 3-pt shot from 26 ft,PHO down 1 (52-53)
528,2014-12-12,PHO,,DET,2nd,0:05.0,PHO down 3 (52-55),E. Bledsoe misses 2-pt shot from 20 ft,PHO down 3 (52-55)
529,2014-12-12,PHO,,DET,3rd,2:58.0,PHO down 1 (68-69),M. Morris makes 2-pt shot from 14 ft,PHO up 1 (70-69)
530,2014-12-12,PHO,,DET,3rd,2:26.0,PHO down 1 (70-71),G. Dragic makes 2-pt shot from 3 ft,PHO up 1 (72-71)
531,2014-12-12,PHO,,DET,3rd,1:33.0,PHO up 1 (72-71),M. Morris makes 2-pt shot from 7 ft,PHO up 3 (74-71)
532,2014-12-12,PHO,,DET,3rd,0:16.0,PHO up 3 (76-73),M. Morris misses 2-pt shot from 10 ft,PHO up 3 (76-73)
533,2014-12-12,PHO,,DET,3rd,0:00.0,PHO up 1 (76-75),A. Len misses 3-pt shot from 41 ft,PHO up 1 (76-75)
534,2014-12-12,PHO,,DET,4th,2:54.0,PHO down 4 (93-97),I. Thomas misses 3-pt shot from 25 ft,PHO down 4 (93-97)
535,2014-12-12,PHO,,DET,4th,2:33.0,PHO down 4 (93-97),G. Dragic makes 2-pt shot from 2 ft (assist by P. Tucker),PHO down 2 (95-97)
536,2014-12-12,PHO,,DET,4th,2:05.0,PHO down 2 (95-97),I. Thomas makes 2-pt shot from 1 ft,PHO tied (97-97)
537,2014-12-12,PHO,,DET,4th,1:05.0,PHO down 3 (97-100),E. Bledsoe makes 2-pt shot from 16 ft,PHO down 1 (99-100)
538,2014-12-12,PHO,,DET,4th,0:16.0,PHO down 3 (99-102),G. Dragic makes 2-pt shot from 1 ft,PHO down 1 (101-102)
539,2014-12-12,PHO,,DET,4th,0:05.0,PHO down 3 (101-104),G. Green misses 3-pt shot from 25 ft,PHO down 3 (101-104)
540,2014-12-14,PHO,@,OKC,1st,2:52.0,PHO down 14 (19-33),M. Morris makes 2-pt shot from 4 ft,PHO down 12 (21-33)
541,2014-12-14,PHO,@,OKC,1st,2:29.0,PHO down 13 (22-35),M. Morris makes 3-pt shot from 23 ft (assist by I. Thomas),PHO down 10 (25-35)
542,2014-12-14,PHO,@,OKC,1st,2:07.0,PHO down 10 (25-35),I. Thomas misses 2-pt shot from 13 ft,PHO down 10 (25-35)
543,2014-12-14,PHO,@,OKC,1st,1:45.0,PHO down 12 (25-37),T. Warren misses 3-pt shot from 22 ft,PHO down 12 (25-37)
544,2014-12-14,PHO,@,OKC,1st,1:23.0,PHO down 12 (25-37),M. Morris misses 3-pt shot from 25 ft,PHO down 12 (25-37)
545,2014-12-14,PHO,@,OKC,1st,1:14.0,PHO down 12 (25-37),I. Thomas misses 2-pt shot from 3 ft,PHO down 12 (25-37)
546,2014-12-14,PHO,@,OKC,1st,1:13.0,PHO down 12 (25-37),T. Warren makes 2-pt shot from 1 ft,PHO down 10 (27-37)
547,2014-12-14,PHO,@,OKC,1st,0:54.0,PHO down 10 (27-37),M. Morris misses 2-pt shot from 2 ft (block by N. Collison),PHO down 10 (27-37)
548,2014-12-14,PHO,@,OKC,1st,0:34.0,PHO down 12 (27-39),I. Thomas makes 2-pt shot from 2 ft,PHO down 10 (29-39)
549,2014-12-14,PHO,@,OKC,2nd,2:40.0,PHO down 22 (44-66),I. Thomas misses 3-pt shot from 25 ft,PHO down 22 (44-66)
550,2014-12-14,PHO,@,OKC,2nd,2:11.0,PHO down 24 (44-68),G. Green misses 3-pt shot from 25 ft,PHO down 24 (44-68)
551,2014-12-14,PHO,@,OKC,2nd,1:47.0,PHO down 24 (44-68),M. Plumlee misses 2-pt shot from 14 ft,PHO down 24 (44-68)
552,2014-12-14,PHO,@,OKC,2nd,1:29.0,PHO down 24 (44-68),E. Bledsoe makes 2-pt shot from 16 ft,PHO down 22 (46-68)
553,2014-12-14,PHO,@,OKC,2nd,1:02.0,PHO down 22 (46-68),E. Bledsoe makes 2-pt shot from 2 ft,PHO down 20 (48-68)
554,2014-12-14,PHO,@,OKC,2nd,0:36.0,PHO down 20 (48-68),I. Thomas misses 2-pt shot from 6 ft,PHO down 20 (48-68)
555,2014-12-14,PHO,@,OKC,2nd,0:03.0,PHO down 22 (48-70),E. Bledsoe misses 2-pt shot from 2 ft (block by K. Durant),PHO down 22 (48-70)
556,2014-12-14,PHO,@,OKC,3rd,2:40.0,PHO down 25 (62-87),S. Randolph misses 2-pt shot from 6 ft,PHO down 25 (62-87)
557,2014-12-14,PHO,@,OKC,3rd,2:03.0,PHO down 25 (62-87),I. Thomas misses 3-pt shot from 24 ft,PHO down 25 (62-87)
558,2014-12-14,PHO,@,OKC,3rd,1:30.0,PHO down 27 (62-89),M. Morris misses 2-pt shot from 1 ft,PHO down 27 (62-89)
559,2014-12-14,PHO,@,OKC,3rd,1:07.0,PHO down 27 (62-89),S. Randolph makes 2-pt shot from 24 ft (assist by T. Warren),PHO down 25 (64-89)
560,2014-12-14,PHO,@,OKC,3rd,0:29.0,PHO down 25 (64-89),T. Warren misses 3-pt shot from 24 ft,PHO down 25 (64-89)
561,2014-12-14,PHO,@,OKC,3rd,0:00.0,PHO down 25 (64-89),M. Morris misses 3-pt shot from 30 ft,PHO down 25 (64-89)
562,2014-12-14,PHO,@,OKC,4th,2:21.0,PHO down 21 (85-106),T. Warren misses 2-pt shot from 5 ft,PHO down 21 (85-106)
563,2014-12-14,PHO,@,OKC,4th,2:18.0,PHO down 21 (85-106),S. Randolph misses 2-pt shot from 1 ft,PHO down 21 (85-106)
564,2014-12-14,PHO,@,OKC,4th,2:03.0,PHO down 21 (85-106),A. Goodwin misses 2-pt shot from 2 ft,PHO down 21 (85-106)
565,2014-12-14,PHO,@,OKC,4th,1:35.0,PHO down 22 (85-107),T. Ennis makes 2-pt shot from 2 ft,PHO down 20 (87-107)
566,2014-12-14,PHO,@,OKC,4th,1:16.0,PHO down 20 (87-107),A. Goodwin misses 2-pt shot from 6 ft (block by P. Jones),PHO down 20 (87-107)
567,2014-12-14,PHO,@,OKC,4th,0:36.0,PHO down 24 (88-112),A. Goodwin misses 3-pt shot from 26 ft,PHO down 24 (88-112)
568,2014-12-14,PHO,@,OKC,4th,0:22.0,PHO down 24 (88-112),A. Tolliver misses 3-pt shot from 23 ft,PHO down 24 (88-112)
569,2014-12-15,PHO,,MIL,1st,2:02.0,PHO up 4 (15-11),M. Morris makes 3-pt shot from 24 ft (assist by I. Thomas),PHO up 7 (18-11)
570,2014-12-15,PHO,,MIL,1st,1:16.0,PHO up 7 (18-11),M. Morris makes 3-pt shot from 23 ft (assist by G. Green),PHO up 10 (21-11)
571,2014-12-15,PHO,,MIL,1st,0:39.0,PHO up 9 (21-12),I. Thomas makes 3-pt shot from 25 ft (assist by G. Green),PHO up 12 (24-12)
572,2014-12-15,PHO,,MIL,1st,0:08.0,PHO up 10 (24-14),I. Thomas makes 2-pt shot from 15 ft,PHO up 12 (26-14)
573,2014-12-15,PHO,,MIL,2nd,2:37.0,PHO up 10 (45-35),M. Morris makes 2-pt shot from 9 ft (assist by P. Tucker),PHO up 12 (47-35)
574,2014-12-15,PHO,,MIL,2nd,1:17.0,PHO up 11 (51-40),G. Green misses 3-pt shot from 26 ft,PHO up 11 (51-40)
575,2014-12-15,PHO,,MIL,2nd,0:52.0,PHO up 11 (51-40),M. Morris misses 3-pt shot from 23 ft,PHO up 11 (51-40)
576,2014-12-15,PHO,,MIL,2nd,0:45.0,PHO up 11 (51-40),G. Green misses 3-pt shot from 25 ft,PHO up 11 (51-40)
577,2014-12-15,PHO,,MIL,2nd,0:00.0,PHO up 9 (53-44),G. Green misses 3-pt shot from 67 ft,PHO up 9 (53-44)
578,2014-12-15,PHO,,MIL,3rd,2:55.0,PHO up 8 (66-58),A. Tolliver misses 3-pt shot from 25 ft,PHO up 8 (66-58)
579,2014-12-15,PHO,,MIL,3rd,1:43.0,PHO up 8 (70-62),M. Morris misses 3-pt shot from 25 ft,PHO up 8 (70-62)
580,2014-12-15,PHO,,MIL,3rd,1:01.0,PHO up 5 (70-65),I. Thomas misses 3-pt shot from 25 ft,PHO up 5 (70-65)
