Rk,Date,Tm,,Opp,Qtr,Time,Score (Before),Description,Score (After)
423,2014-12-07,MEM,,MIA,2nd,2:03.0,MEM up 4 (48-44),Z. Randolph makes 2-pt shot from 1 ft (assist by M. Conley),MEM up 6 (50-44)
424,2014-12-07,MEM,,MIA,2nd,1:13.0,MEM up 4 (50-46),T. Allen makes 2-pt shot from 1 ft (assist by Z. Randolph),MEM up 6 (52-46)
425,2014-12-07,MEM,,MIA,2nd,0:39.0,MEM up 6 (52-46),Z. Randolph makes 2-pt shot from 2 ft (assist by M. Gasol),MEM up 8 (54-46)
426,2014-12-07,MEM,,MIA,2nd,0:02.0,MEM up 7 (55-48),C. Lee misses 2-pt shot from 15 ft,MEM up 7 (55-48)
427,2014-12-07,MEM,,MIA,3rd,2:40.0,MEM up 8 (76-68),Z. Randolph makes 2-pt shot from 6 ft,MEM up 10 (78-68)
428,2014-12-07,MEM,,MIA,3rd,1:54.0,MEM up 10 (78-68),Z. Randolph misses 2-pt shot from 21 ft,MEM up 10 (78-68)
429,2014-12-07,MEM,,MIA,3rd,1:31.0,MEM up 7 (78-71),M. Conley makes 2-pt shot at rim,MEM up 9 (80-71)
430,2014-12-07,MEM,,MIA,3rd,0:42.0,MEM up 7 (80-73),K. Koufos makes 2-pt shot from 19 ft (assist by B. Udrih),MEM up 9 (82-73)
431,2014-12-07,MEM,,MIA,3rd,0:05.0,MEM up 7 (82-75),Z. Randolph misses 2-pt shot from 8 ft,MEM up 7 (82-75)
432,2014-12-07,MEM,,MIA,4th,2:27.0,MEM up 15 (99-84),M. Gasol misses 2-pt shot from 19 ft,MEM up 15 (99-84)
433,2014-12-07,MEM,,MIA,4th,2:03.0,MEM up 15 (99-84),M. Conley makes 2-pt shot from 2 ft,MEM up 17 (101-84)
434,2014-12-07,MEM,,MIA,4th,1:25.0,MEM up 17 (101-84),C. Lee misses 2-pt shot from 17 ft,MEM up 17 (101-84)
435,2014-12-07,MEM,,MIA,4th,0:56.0,MEM up 14 (101-87),J. Leuer misses 3-pt shot from 23 ft,MEM up 14 (101-87)
436,2014-12-07,MEM,,MIA,4th,0:24.0,MEM up 14 (101-87),T. Prince makes 2-pt shot from 17 ft,MEM up 16 (103-87)
437,2014-12-09,MEM,,DAL,1st,2:40.0,MEM down 7 (25-32),M. Gasol misses 2-pt shot from 2 ft (block by J. Crowder),MEM down 7 (25-32)
438,2014-12-09,MEM,,DAL,1st,2:33.0,MEM down 7 (25-32),M. Gasol makes 2-pt shot from 20 ft (assist by T. Prince),MEM down 5 (27-32)
439,2014-12-09,MEM,,DAL,1st,1:47.0,MEM down 8 (27-35),M. Conley makes 2-pt shot from 2 ft,MEM down 6 (29-35)
440,2014-12-09,MEM,,DAL,1st,1:15.0,MEM down 8 (29-37),T. Prince misses 2-pt shot from 22 ft,MEM down 8 (29-37)
441,2014-12-09,MEM,,DAL,1st,0:37.0,MEM down 8 (29-37),T. Allen makes 2-pt shot from 7 ft (assist by M. Conley),MEM down 6 (31-37)
442,2014-12-09,MEM,,DAL,1st,0:08.0,MEM down 5 (32-37),M. Gasol makes 2-pt shot at rim (assist by T. Allen),MEM down 3 (34-37)
443,2014-12-09,MEM,,DAL,2nd,2:30.0,MEM down 3 (50-53),T. Allen makes 2-pt shot from 1 ft,MEM down 1 (52-53)
444,2014-12-09,MEM,,DAL,2nd,0:46.0,MEM down 7 (52-59),C. Lee misses 2-pt shot from 16 ft,MEM down 7 (52-59)
445,2014-12-09,MEM,,DAL,2nd,0:28.0,MEM down 5 (54-59),T. Allen makes 2-pt shot from 2 ft,MEM down 3 (56-59)
446,2014-12-09,MEM,,DAL,2nd,0:01.0,MEM down 6 (56-62),C. Lee misses 3-pt shot from 24 ft,MEM down 6 (56-62)
447,2014-12-09,MEM,,DAL,3rd,2:52.0,MEM up 7 (81-74),T. Prince makes 2-pt shot at rim (assist by M. Gasol),MEM up 9 (83-74)
448,2014-12-09,MEM,,DAL,3rd,2:23.0,MEM up 9 (83-74),T. Prince makes 2-pt shot from 6 ft,MEM up 11 (85-74)
449,2014-12-09,MEM,,DAL,3rd,1:43.0,MEM up 9 (85-76),M. Gasol misses 2-pt shot from 4 ft,MEM up 9 (85-76)
450,2014-12-09,MEM,,DAL,3rd,1:39.0,MEM up 9 (85-76),Z. Randolph misses 2-pt shot from 2 ft (block by D. Nowitzki),MEM up 9 (85-76)
451,2014-12-09,MEM,,DAL,3rd,1:37.0,MEM up 9 (85-76),Z. Randolph misses 2-pt shot from 2 ft,MEM up 9 (85-76)
452,2014-12-09,MEM,,DAL,3rd,1:33.0,MEM up 9 (85-76),M. Gasol makes 2-pt shot from 1 ft,MEM up 11 (87-76)
453,2014-12-09,MEM,,DAL,3rd,1:07.0,MEM up 8 (87-79),Z. Randolph misses 2-pt shot from 2 ft,MEM up 8 (87-79)
454,2014-12-09,MEM,,DAL,3rd,0:38.0,MEM up 9 (88-79),Z. Randolph makes 2-pt shot from 3 ft (assist by M. Conley),MEM up 11 (90-79)
455,2014-12-09,MEM,,DAL,4th,2:47.0,MEM up 4 (103-99),T. Prince makes 3-pt shot from 23 ft (assist by M. Gasol),MEM up 7 (106-99)
456,2014-12-09,MEM,,DAL,4th,2:08.0,MEM up 6 (106-100),M. Conley makes 2-pt shot from 22 ft (assist by M. Gasol),MEM up 8 (108-100)
457,2014-12-09,MEM,,DAL,4th,1:29.0,MEM up 6 (108-102),Z. Randolph misses 2-pt shot from 4 ft,MEM up 6 (108-102)
458,2014-12-09,MEM,,DAL,4th,1:28.0,MEM up 6 (108-102),M. Gasol makes 2-pt shot from 3 ft,MEM up 8 (110-102)
459,2014-12-09,MEM,,DAL,4th,1:04.0,MEM up 8 (110-102),T. Allen misses 2-pt shot from 10 ft,MEM up 8 (110-102)
460,2014-12-12,MEM,,CHO,1st,2:43.0,MEM up 6 (20-14),T. Allen misses 2-pt shot from 6 ft,MEM up 6 (20-14)
461,2014-12-12,MEM,,CHO,1st,1:48.0,MEM up 8 (22-14),Z. Randolph makes 2-pt shot from 2 ft (assist by B. Udrih),MEM up 10 (24-14)
462,2014-12-12,MEM,,CHO,1st,1:20.0,MEM up 10 (24-14),K. Koufos makes 2-pt shot from 19 ft (assist by B. Udrih),MEM up 12 (26-14)
463,2014-12-12,MEM,,CHO,1st,0:40.0,MEM up 10 (26-16),T. Prince misses 2-pt shot from 5 ft,MEM up 10 (26-16)
464,2014-12-12,MEM,,CHO,2nd,1:52.0,MEM up 4 (43-39),M. Conley makes 2-pt shot from 7 ft,MEM up 6 (45-39)
465,2014-12-12,MEM,,CHO,2nd,0:52.0,MEM up 2 (45-43),M. Conley makes 2-pt shot from 12 ft,MEM up 4 (47-43)
466,2014-12-12,MEM,,CHO,2nd,0:34.0,MEM up 4 (47-43),K. Koufos misses 2-pt shot from 15 ft,MEM up 4 (47-43)
467,2014-12-12,MEM,,CHO,2nd,0:00.0,MEM up 2 (47-45),Z. Randolph misses 2-pt shot from 8 ft (block by B. Biyombo),MEM up 2 (47-45)
468,2014-12-12,MEM,,CHO,3rd,2:44.0,MEM down 1 (63-64),M. Conley misses 2-pt shot from 1 ft,MEM down 1 (63-64)
469,2014-12-12,MEM,,CHO,3rd,1:26.0,MEM down 4 (64-68),B. Udrih misses 3-pt shot from 26 ft,MEM down 4 (64-68)
470,2014-12-12,MEM,,CHO,3rd,0:57.0,MEM down 4 (66-70),Z. Randolph makes 2-pt shot from 7 ft,MEM down 2 (68-70)
471,2014-12-12,MEM,,CHO,3rd,0:01.0,MEM down 3 (69-72),T. Prince misses 3-pt shot from 25 ft,MEM down 3 (69-72)
472,2014-12-12,MEM,,CHO,4th,2:24.0,MEM tied (85-85),Z. Randolph makes 2-pt shot from 1 ft (assist by M. Gasol),MEM up 2 (87-85)
473,2014-12-12,MEM,,CHO,4th,1:44.0,MEM up 3 (88-85),M. Gasol makes 2-pt shot from 18 ft (assist by M. Conley),MEM up 5 (90-85)
474,2014-12-12,MEM,,CHO,4th,1:12.0,MEM up 3 (90-87),Q. Pondexter misses 3-pt shot from 23 ft,MEM up 3 (90-87)
475,2014-12-12,MEM,,CHO,4th,0:12.0,MEM tied (90-90),M. Gasol makes 2-pt shot at rim (assist by M. Conley),MEM up 2 (92-90)
476,2014-12-12,MEM,,CHO,OT,2:42.0,MEM up 2 (97-95),M. Gasol makes 2-pt shot from 19 ft (assist by M. Conley),MEM up 4 (99-95)
477,2014-12-12,MEM,,CHO,OT,2:02.0,MEM up 4 (99-95),M. Gasol misses 2-pt shot from 19 ft,MEM up 4 (99-95)
478,2014-12-12,MEM,,CHO,OT,1:29.0,MEM up 2 (99-97),M. Gasol misses 2-pt shot from 5 ft,MEM up 2 (99-97)
479,2014-12-12,MEM,,CHO,OT,0:51.0,MEM up 1 (99-98),T. Allen misses 2-pt shot from 12 ft,MEM up 1 (99-98)
480,2014-12-12,MEM,,CHO,OT,0:27.0,MEM down 1 (99-100),M. Gasol misses 2-pt shot from 1 ft (block by C. Zeller),MEM down 1 (99-100)
481,2014-12-12,MEM,,CHO,OT,0:05.0,MEM down 3 (99-102),V. Carter makes 3-pt shot from 22 ft (assist by C. Lee),MEM tied (102-102)
482,2014-12-12,MEM,,CHO,2OT,2:37.0,MEM up 3 (105-102),M. Conley makes 2-pt shot from 14 ft,MEM up 5 (107-102)
483,2014-12-12,MEM,,CHO,2OT,2:04.0,MEM up 2 (107-105),M. Conley misses 2-pt shot from 18 ft,MEM up 2 (107-105)
484,2014-12-12,MEM,,CHO,2OT,1:46.0,MEM up 2 (107-105),Z. Randolph makes 2-pt shot from 16 ft,MEM up 4 (109-105)
485,2014-12-12,MEM,,CHO,2OT,1:05.0,MEM up 4 (109-105),M. Conley misses 2-pt shot from 23 ft,MEM up 4 (109-105)
486,2014-12-13,MEM,@,PHI,1st,2:54.0,MEM down 6 (15-21),J. Leuer misses 2-pt shot from 17 ft,MEM down 6 (15-21)
487,2014-12-13,MEM,@,PHI,1st,2:37.0,MEM down 8 (15-23),B. Udrih makes 2-pt shot from 9 ft,MEM down 6 (17-23)
488,2014-12-13,MEM,@,PHI,1st,2:06.0,MEM down 9 (17-26),M. Gasol makes 2-pt shot at rim (assist by B. Udrih),MEM down 7 (19-26)
489,2014-12-13,MEM,@,PHI,1st,0:43.0,MEM down 9 (19-28),J. Leuer misses 2-pt shot from 18 ft,MEM down 9 (19-28)
490,2014-12-13,MEM,@,PHI,1st,0:40.0,MEM down 9 (19-28),J. Leuer misses 2-pt shot from 8 ft,MEM down 9 (19-28)
491,2014-12-13,MEM,@,PHI,1st,0:07.0,MEM down 9 (19-28),T. Prince makes 2-pt shot from 23 ft (assist by K. Koufos),MEM down 7 (21-28)
492,2014-12-13,MEM,@,PHI,2nd,2:57.0,MEM down 9 (37-46),V. Carter misses 3-pt shot from 25 ft,MEM down 9 (37-46)
493,2014-12-13,MEM,@,PHI,2nd,2:39.0,MEM down 9 (37-46),M. Conley makes 2-pt shot from 1 ft,MEM down 7 (39-46)
494,2014-12-13,MEM,@,PHI,2nd,1:56.0,MEM down 9 (39-48),C. Lee misses 2-pt shot from 21 ft,MEM down 9 (39-48)
495,2014-12-13,MEM,@,PHI,2nd,0:46.0,MEM down 11 (39-50),Z. Randolph makes 2-pt shot from 11 ft,MEM down 9 (41-50)
496,2014-12-13,MEM,@,PHI,3rd,2:50.0,MEM down 9 (62-71),T. Prince makes 2-pt shot from 2 ft (assist by N. Calathes),MEM down 7 (64-71)
497,2014-12-13,MEM,@,PHI,3rd,2:13.0,MEM down 8 (64-72),M. Conley misses 2-pt shot from 22 ft,MEM down 8 (64-72)
498,2014-12-13,MEM,@,PHI,3rd,1:56.0,MEM down 8 (64-72),T. Prince misses 2-pt shot from 6 ft,MEM down 8 (64-72)
499,2014-12-13,MEM,@,PHI,3rd,0:32.0,MEM down 12 (66-78),M. Conley makes 2-pt shot from 2 ft (assist by V. Carter),MEM down 10 (68-78)
500,2014-12-13,MEM,@,PHI,3rd,0:05.0,MEM down 12 (68-80),M. Conley misses 2-pt shot from 3 ft (block by T. Wroten),MEM down 12 (68-80)
501,2014-12-13,MEM,@,PHI,3rd,0:02.0,MEM down 12 (68-80),V. Carter misses 3-pt shot from 24 ft,MEM down 12 (68-80)
502,2014-12-13,MEM,@,PHI,4th,2:31.0,MEM down 8 (94-102),M. Conley makes 3-pt shot from 24 ft (assist by B. Udrih),MEM down 5 (97-102)
503,2014-12-13,MEM,@,PHI,4th,1:59.0,MEM down 7 (97-104),M. Conley misses 2-pt shot from 10 ft (block by N. Noel),MEM down 7 (97-104)
504,2014-12-13,MEM,@,PHI,4th,1:14.0,MEM down 9 (98-107),B. Udrih makes 3-pt shot from 25 ft (assist by C. Lee),MEM down 6 (101-107)
505,2014-12-13,MEM,@,PHI,4th,0:44.0,MEM down 6 (101-107),M. Conley makes 3-pt shot from 24 ft (assist by Z. Randolph),MEM down 3 (104-107)
506,2014-12-13,MEM,@,PHI,4th,0:15.0,MEM down 3 (104-107),M. Conley makes 2-pt shot from 2 ft (assist by B. Udrih),MEM down 1 (106-107)
507,2014-12-13,MEM,@,PHI,4th,0:00.0,MEM down 3 (106-109),M. Conley makes 3-pt shot from 25 ft (assist by M. Gasol),MEM tied (109-109)
508,2014-12-13,MEM,@,PHI,OT,1:50.0,MEM up 3 (114-111),M. Conley misses 3-pt shot from 26 ft,MEM up 3 (114-111)
509,2014-12-13,MEM,@,PHI,OT,1:28.0,MEM up 3 (114-111),M. Gasol makes 2-pt shot from 16 ft (assist by M. Conley),MEM up 5 (116-111)
510,2014-12-13,MEM,@,PHI,OT,0:24.0,MEM up 4 (116-112),M. Conley makes 3-pt shot from 24 ft (assist by C. Lee),MEM up 7 (119-112)
511,2014-12-16,MEM,,GSW,1st,2:29.0,MEM up 1 (20-19),M. Gasol misses 2-pt shot from 9 ft,MEM up 1 (20-19)
512,2014-12-16,MEM,,GSW,1st,2:26.0,MEM up 1 (20-19),V. Carter misses 2-pt shot from 3 ft (block by H. Barnes),MEM up 1 (20-19)
513,2014-12-16,MEM,,GSW,1st,1:58.0,MEM down 2 (20-22),M. Gasol makes 2-pt shot at rim (assist by M. Conley),MEM tied (22-22)
514,2014-12-16,MEM,,GSW,1st,1:19.0,MEM down 2 (22-24),J. Leuer misses 2-pt shot from 5 ft,MEM down 2 (22-24)
515,2014-12-16,MEM,,GSW,1st,1:17.0,MEM down 2 (22-24),M. Gasol misses 2-pt shot from 1 ft,MEM down 2 (22-24)
516,2014-12-16,MEM,,GSW,1st,0:55.0,MEM down 4 (22-26),M. Conley misses 2-pt shot from 2 ft (block by M. Speights),MEM down 4 (22-26)
517,2014-12-16,MEM,,GSW,1st,0:45.0,MEM down 4 (22-26),M. Gasol makes 2-pt shot from 20 ft,MEM down 2 (24-26)
518,2014-12-16,MEM,,GSW,1st,0:08.0,MEM down 4 (24-28),M. Conley misses 2-pt shot from 16 ft,MEM down 4 (24-28)
519,2014-12-16,MEM,,GSW,2nd,2:54.0,MEM up 8 (48-40),M. Conley misses 2-pt shot from 1 ft,MEM up 8 (48-40)
520,2014-12-16,MEM,,GSW,2nd,2:18.0,MEM up 6 (48-42),M. Gasol makes 2-pt shot from 12 ft,MEM up 8 (50-42)
521,2014-12-16,MEM,,GSW,2nd,2:01.0,MEM up 8 (50-42),M. Conley misses 3-pt shot from 25 ft,MEM up 8 (50-42)
522,2014-12-16,MEM,,GSW,2nd,1:30.0,MEM up 4 (50-46),M. Conley misses 3-pt shot from 25 ft,MEM up 4 (50-46)
523,2014-12-16,MEM,,GSW,2nd,0:56.0,MEM up 4 (50-46),M. Gasol makes 2-pt shot from 19 ft (assist by M. Conley),MEM up 6 (52-46)
524,2014-12-16,MEM,,GSW,2nd,0:34.0,MEM up 3 (52-49),M. Conley makes 2-pt shot from 1 ft,MEM up 5 (54-49)
525,2014-12-16,MEM,,GSW,3rd,2:42.0,MEM up 8 (70-62),B. Udrih misses 2-pt shot from 14 ft,MEM up 8 (70-62)
526,2014-12-16,MEM,,GSW,3rd,2:25.0,MEM up 8 (70-62),Z. Randolph makes 2-pt shot from 1 ft (assist by M. Gasol),MEM up 10 (72-62)
527,2014-12-16,MEM,,GSW,3rd,2:01.0,MEM up 8 (73-65),J. Leuer misses 3-pt shot from 25 ft (block by D. Green),MEM up 8 (73-65)
528,2014-12-16,MEM,,GSW,3rd,0:40.0,MEM up 6 (75-69),V. Carter makes 3-pt shot from 25 ft (assist by B. Udrih),MEM up 9 (78-69)
529,2014-12-16,MEM,,GSW,3rd,0:02.0,MEM up 9 (78-69),B. Udrih makes 2-pt shot from 12 ft,MEM up 11 (80-69)
530,2014-12-16,MEM,,GSW,4th,2:03.0,MEM up 7 (97-90),M. Gasol misses 2-pt shot from 20 ft,MEM up 7 (97-90)
531,2014-12-16,MEM,,GSW,4th,1:34.0,MEM up 5 (97-92),Z. Randolph makes 2-pt shot at rim (assist by C. Lee),MEM up 7 (99-92)
532,2014-12-16,MEM,,GSW,4th,0:46.0,MEM up 5 (99-94),M. Gasol misses 2-pt shot from 11 ft,MEM up 5 (99-94)
533,2014-12-16,MEM,,GSW,4th,0:31.0,MEM up 3 (99-96),M. Conley makes 2-pt shot from 12 ft,MEM up 5 (101-96)
534,2014-12-16,MEM,,GSW,4th,0:02.0,MEM up 5 (103-98),T. Allen makes 2-pt shot at rim (assist by T. Prince),MEM up 7 (105-98)
535,2014-12-17,MEM,@,SAS,1st,2:47.0,MEM up 6 (21-15),V. Carter makes 3-pt shot from 24 ft (assist by B. Udrih),MEM up 9 (24-15)
536,2014-12-17,MEM,@,SAS,1st,2:28.0,MEM up 9 (24-15),K. Koufos makes 2-pt shot from 2 ft (assist by B. Udrih),MEM up 11 (26-15)
537,2014-12-17,MEM,@,SAS,1st,2:02.0,MEM up 11 (26-15),Z. Randolph misses 2-pt shot at rim,MEM up 11 (26-15)
538,2014-12-17,MEM,@,SAS,1st,1:44.0,MEM up 11 (26-15),V. Carter makes 3-pt shot from 25 ft (assist by Q. Pondexter),MEM up 14 (29-15)
539,2014-12-17,MEM,@,SAS,1st,1:04.0,MEM up 14 (29-15),K. Koufos makes 2-pt shot from 1 ft (assist by V. Carter),MEM up 16 (31-15)
540,2014-12-17,MEM,@,SAS,1st,0:29.0,MEM up 14 (31-17),V. Carter makes 3-pt shot from 25 ft (assist by B. Udrih),MEM up 17 (34-17)
541,2014-12-17,MEM,@,SAS,1st,0:00.0,MEM up 15 (34-19),B. Udrih misses 3-pt shot from 25 ft,MEM up 15 (34-19)
542,2014-12-17,MEM,@,SAS,2nd,2:37.0,MEM up 13 (48-35),K. Koufos makes 2-pt shot from 6 ft (assist by B. Udrih),MEM up 15 (50-35)
543,2014-12-17,MEM,@,SAS,2nd,2:04.0,MEM up 15 (50-35),V. Carter misses 3-pt shot from 25 ft,MEM up 15 (50-35)
544,2014-12-17,MEM,@,SAS,2nd,1:42.0,MEM up 14 (50-36),V. Carter misses 2-pt shot from 5 ft (block by T. Splitter),MEM up 14 (50-36)
545,2014-12-17,MEM,@,SAS,2nd,0:14.0,MEM up 10 (52-42),Z. Randolph misses 2-pt shot from 3 ft (block by D. Green),MEM up 10 (52-42)
546,2014-12-17,MEM,@,SAS,3rd,2:41.0,MEM up 8 (68-60),B. Udrih misses 2-pt shot from 17 ft,MEM up 8 (68-60)
547,2014-12-17,MEM,@,SAS,3rd,1:00.0,MEM up 3 (68-65),V. Carter makes 3-pt shot from 25 ft,MEM up 6 (71-65)
548,2014-12-17,MEM,@,SAS,3rd,0:13.0,MEM up 3 (71-68),K. Koufos makes 2-pt shot from 1 ft (assist by B. Udrih),MEM up 5 (73-68)
549,2014-12-17,MEM,@,SAS,4th,2:44.0,MEM down 2 (83-85),M. Conley misses 2-pt shot from 6 ft (block by T. Duncan),MEM down 2 (83-85)
550,2014-12-17,MEM,@,SAS,4th,2:36.0,MEM down 2 (83-85),M. Conley misses 2-pt shot from 15 ft (block by T. Duncan),MEM down 2 (83-85)
551,2014-12-17,MEM,@,SAS,4th,2:32.0,MEM down 2 (83-85),M. Conley misses 3-pt shot from 27 ft,MEM down 2 (83-85)
552,2014-12-17,MEM,@,SAS,4th,1:56.0,MEM down 2 (83-85),M. Gasol makes 2-pt shot from 6 ft (assist by M. Conley),MEM tied (85-85)
553,2014-12-17,MEM,@,SAS,4th,1:22.0,MEM tied (85-85),M. Gasol misses 2-pt shot from 15 ft,MEM tied (85-85)
554,2014-12-17,MEM,@,SAS,4th,0:45.0,MEM down 2 (86-88),M. Gasol misses 2-pt shot from 2 ft,MEM down 2 (86-88)
555,2014-12-17,MEM,@,SAS,4th,0:17.0,MEM down 3 (86-89),V. Carter misses 3-pt shot from 27 ft,MEM down 3 (86-89)
556,2014-12-17,MEM,@,SAS,4th,0:07.0,MEM down 3 (86-89),M. Conley makes 3-pt shot from 26 ft (assist by C. Lee),MEM tied (89-89)
557,2014-12-17,MEM,@,SAS,4th,0:00.0,MEM down 3 (89-92),M. Gasol makes 3-pt shot from 30 ft,MEM tied (92-92)
558,2014-12-17,MEM,@,SAS,OT,2:03.0,MEM up 3 (98-95),M. Gasol misses 2-pt shot from 18 ft,MEM up 3 (98-95)
559,2014-12-17,MEM,@,SAS,OT,1:35.0,MEM tied (98-98),M. Conley makes 2-pt shot from 17 ft,MEM up 2 (100-98)
560,2014-12-17,MEM,@,SAS,OT,1:09.0,MEM down 1 (100-101),C. Lee misses 2-pt shot from 18 ft (block by T. Duncan),MEM down 1 (100-101)
561,2014-12-17,MEM,@,SAS,OT,1:07.0,MEM down 1 (100-101),Z. Randolph misses 2-pt shot from 2 ft (block by D. Green),MEM down 1 (100-101)
562,2014-12-17,MEM,@,SAS,OT,0:29.0,MEM down 2 (100-102),V. Carter misses 3-pt shot from 23 ft,MEM down 2 (100-102)
563,2014-12-17,MEM,@,SAS,OT,0:12.0,MEM down 2 (100-102),Z. Randolph misses 2-pt shot from 2 ft,MEM down 2 (100-102)
564,2014-12-17,MEM,@,SAS,OT,0:09.0,MEM down 2 (100-102),M. Gasol makes 2-pt shot from 1 ft,MEM tied (102-102)
565,2014-12-17,MEM,@,SAS,2OT,2:54.0,MEM up 2 (104-102),M. Gasol makes 2-pt shot from 19 ft (assist by M. Conley),MEM up 4 (106-102)
566,2014-12-17,MEM,@,SAS,2OT,1:57.0,MEM up 2 (106-104),M. Conley misses 2-pt shot from 20 ft,MEM up 2 (106-104)
567,2014-12-17,MEM,@,SAS,2OT,1:26.0,MEM tied (106-106),Z. Randolph makes 2-pt shot from 6 ft,MEM up 2 (108-106)
568,2014-12-17,MEM,@,SAS,2OT,0:38.0,MEM down 1 (108-109),M. Conley misses 2-pt shot from 12 ft,MEM down 1 (108-109)
569,2014-12-17,MEM,@,SAS,2OT,0:03.0,MEM down 1 (108-109),C. Lee makes 3-pt shot from 24 ft (assist by V. Carter),MEM up 2 (111-109)
570,2014-12-17,MEM,@,SAS,3OT,2:35.0,MEM tied (113-113),Z. Randolph makes 2-pt shot from 6 ft,MEM up 2 (115-113)
571,2014-12-17,MEM,@,SAS,3OT,0:58.0,MEM up 2 (115-113),Z. Randolph makes 2-pt shot from 17 ft,MEM up 4 (117-113)
572,2014-12-17,MEM,@,SAS,3OT,0:21.0,MEM up 1 (117-116),M. Conley misses 2-pt shot from 18 ft,MEM up 1 (117-116)
573,2014-12-17,MEM,@,SAS,3OT,0:17.0,MEM up 1 (117-116),C. Lee misses 2-pt shot from 20 ft,MEM up 1 (117-116)
574,2014-12-19,MEM,,CHI,1st,2:55.0,MEM up 1 (14-13),C. Lee misses 3-pt shot from 25 ft,MEM up 1 (14-13)
575,2014-12-19,MEM,,CHI,1st,2:12.0,MEM up 1 (14-13),M. Gasol misses 2-pt shot from 18 ft,MEM up 1 (14-13)
576,2014-12-19,MEM,,CHI,1st,1:25.0,MEM up 3 (16-13),B. Udrih misses 2-pt shot from 16 ft,MEM up 3 (16-13)
577,2014-12-19,MEM,,CHI,1st,0:32.0,MEM tied (18-18),B. Udrih makes 2-pt shot from 16 ft,MEM up 2 (20-18)
578,2014-12-19,MEM,,CHI,1st,0:00.0,MEM tied (20-20),V. Carter makes 2-pt shot from 21 ft (assist by J. Leuer),MEM up 2 (22-20)
579,2014-12-19,MEM,,CHI,2nd,2:06.0,MEM down 8 (36-44),Z. Randolph misses 2-pt shot from 2 ft,MEM down 8 (36-44)
580,2014-12-19,MEM,,CHI,2nd,2:05.0,MEM down 8 (36-44),Z. Randolph makes 2-pt shot from 2 ft,MEM down 6 (38-44)
581,2014-12-19,MEM,,CHI,2nd,1:25.0,MEM down 8 (38-46),M. Gasol makes 2-pt shot from 2 ft (assist by M. Conley),MEM down 6 (40-46)
582,2014-12-19,MEM,,CHI,2nd,0:51.0,MEM down 8 (40-48),M. Conley misses 2-pt shot from 10 ft,MEM down 8 (40-48)
583,2014-12-19,MEM,,CHI,2nd,0:02.0,MEM down 8 (43-51),M. Conley misses 3-pt shot from 25 ft,MEM down 8 (43-51)
584,2014-12-19,MEM,,CHI,3rd,2:52.0,MEM down 9 (54-63),C. Lee makes 3-pt shot from 26 ft (assist by J. Leuer),MEM down 6 (57-63)
585,2014-12-19,MEM,,CHI,3rd,2:08.0,MEM down 6 (57-63),C. Lee makes 2-pt shot from 13 ft,MEM down 4 (59-63)
586,2014-12-19,MEM,,CHI,3rd,1:37.0,MEM down 4 (59-63),C. Lee misses 2-pt shot from 1 ft,MEM down 4 (59-63)
587,2014-12-19,MEM,,CHI,3rd,1:13.0,MEM down 7 (59-66),B. Udrih makes 2-pt shot from 13 ft,MEM down 5 (61-66)
588,2014-12-19,MEM,,CHI,3rd,0:49.0,MEM down 8 (61-69),B. Udrih makes 2-pt shot from 10 ft,MEM down 6 (63-69)
589,2014-12-19,MEM,,CHI,3rd,0:29.0,MEM down 6 (63-69),C. Lee misses 2-pt shot from 9 ft,MEM down 6 (63-69)
590,2014-12-19,MEM,,CHI,3rd,0:07.0,MEM down 8 (63-71),B. Udrih makes 2-pt shot at rim,MEM down 6 (65-71)
591,2014-12-19,MEM,,CHI,4th,2:16.0,MEM down 6 (86-92),V. Carter misses 2-pt shot from 8 ft,MEM down 6 (86-92)
592,2014-12-19,MEM,,CHI,4th,2:11.0,MEM down 6 (86-92),C. Lee misses 3-pt shot from 26 ft,MEM down 6 (86-92)
593,2014-12-19,MEM,,CHI,4th,1:42.0,MEM down 6 (86-92),N. Calathes misses 3-pt shot from 25 ft,MEM down 6 (86-92)
594,2014-12-19,MEM,,CHI,4th,1:37.0,MEM down 6 (86-92),M. Gasol makes 2-pt shot from 4 ft (assist by C. Lee),MEM down 4 (88-92)
595,2014-12-19,MEM,,CHI,4th,1:07.0,MEM down 6 (88-94),M. Conley makes 2-pt shot from 19 ft (assist by M. Gasol),MEM down 4 (90-94)
596,2014-12-19,MEM,,CHI,4th,0:38.0,MEM down 4 (90-94),C. Lee misses 2-pt shot from 22 ft,MEM down 4 (90-94)
597,2014-12-19,MEM,,CHI,4th,0:29.0,MEM down 5 (90-95),M. Gasol makes 2-pt shot at rim (assist by M. Conley),MEM down 3 (92-95)
598,2014-12-19,MEM,,CHI,4th,0:23.0,MEM down 5 (92-97),M. Conley makes 2-pt shot from 2 ft,MEM down 3 (94-97)
599,2014-12-19,MEM,,CHI,4th,0:14.0,MEM down 5 (94-99),M. Conley makes 3-pt shot from 25 ft,MEM down 2 (97-99)
600,2014-12-19,MEM,,CHI,4th,0:08.0,MEM down 4 (97-101),M. Conley misses 3-pt shot from 26 ft,MEM down 4 (97-101)
601,2014-12-19,MEM,,CHI,4th,0:03.0,MEM down 6 (97-103),V. Carter misses 3-pt shot from 25 ft,MEM down 6 (97-103)
