Rk,Date,Tm,,Opp,Qtr,Time,Score (Before),Description,Score (After)
394,2014-12-08,LAC,,PHO,1st,0:55.0,LAC up 3 (28-25),B. Griffin misses 2-pt shot from 7 ft,LAC up 3 (28-25)
395,2014-12-08,LAC,,PHO,1st,0:15.0,LAC up 2 (28-26),J. Cunningham misses 3-pt shot from 24 ft,LAC up 2 (28-26)
396,2014-12-08,LAC,,PHO,2nd,2:26.0,LAC up 1 (51-50),C. Paul misses 2-pt shot from 14 ft,LAC up 1 (51-50)
397,2014-12-08,LAC,,PHO,2nd,2:21.0,LAC up 1 (51-50),D. Jordan makes 2-pt shot at rim (assist by J. Crawford),LAC up 3 (53-50)
398,2014-12-08,LAC,,PHO,2nd,1:37.0,LAC up 2 (53-51),C. Paul misses 3-pt shot from 32 ft,LAC up 2 (53-51)
399,2014-12-08,LAC,,PHO,2nd,1:01.0,LAC tied (53-53),J. Crawford misses 2-pt shot from 18 ft,LAC tied (53-53)
400,2014-12-08,LAC,,PHO,2nd,0:31.0,LAC down 2 (53-55),B. Griffin makes 3-pt shot from 27 ft (assist by C. Paul),LAC up 1 (56-55)
401,2014-12-08,LAC,,PHO,2nd,0:00.0,LAC down 1 (56-57),J. Cunningham makes 3-pt shot from 26 ft (assist by M. Barnes),LAC up 2 (59-57)
402,2014-12-08,LAC,,PHO,3rd,2:38.0,LAC up 9 (79-70),C. Paul misses 3-pt shot from 28 ft,LAC up 9 (79-70)
403,2014-12-08,LAC,,PHO,3rd,2:32.0,LAC up 9 (79-70),M. Barnes makes 2-pt shot from 20 ft (assist by S. Hawes),LAC up 11 (81-70)
404,2014-12-08,LAC,,PHO,3rd,2:10.0,LAC up 10 (81-71),S. Hawes makes 2-pt shot from 21 ft (assist by C. Paul),LAC up 12 (83-71)
405,2014-12-08,LAC,,PHO,3rd,1:34.0,LAC up 10 (83-73),S. Hawes misses 3-pt shot from 27 ft,LAC up 10 (83-73)
406,2014-12-08,LAC,,PHO,3rd,1:07.0,LAC up 7 (83-76),C. Paul makes 2-pt shot from 1 ft (assist by M. Barnes),LAC up 9 (85-76)
407,2014-12-08,LAC,,PHO,3rd,0:37.0,LAC up 7 (85-78),B. Griffin makes 2-pt shot from 3 ft,LAC up 9 (87-78)
408,2014-12-08,LAC,,PHO,3rd,0:10.0,LAC up 9 (87-78),C. Paul makes 2-pt shot from 17 ft,LAC up 11 (89-78)
409,2014-12-08,LAC,,PHO,4th,2:55.0,LAC up 4 (109-105),C. Paul misses 2-pt shot from 5 ft,LAC up 4 (109-105)
410,2014-12-08,LAC,,PHO,4th,2:20.0,LAC up 4 (110-106),C. Paul misses 3-pt shot from 26 ft,LAC up 4 (110-106)
411,2014-12-08,LAC,,PHO,4th,1:42.0,LAC up 1 (110-109),C. Paul makes 2-pt shot from 16 ft,LAC up 3 (112-109)
412,2014-12-08,LAC,,PHO,4th,1:05.0,LAC up 3 (112-109),C. Paul misses 2-pt shot from 20 ft,LAC up 3 (112-109)
413,2014-12-08,LAC,,PHO,4th,0:30.0,LAC up 1 (112-111),M. Barnes misses 2-pt shot from 3 ft (block by M. Morris),LAC up 1 (112-111)
414,2014-12-08,LAC,,PHO,4th,0:00.0,LAC tied (112-112),C. Paul misses 2-pt shot from 3 ft (block by E. Bledsoe),LAC tied (112-112)
415,2014-12-08,LAC,,PHO,OT,2:51.0,LAC tied (114-114),B. Griffin makes 2-pt shot from 19 ft (assist by J. Redick),LAC up 2 (116-114)
416,2014-12-08,LAC,,PHO,OT,1:04.0,LAC down 1 (116-117),J. Redick misses 2-pt shot from 16 ft,LAC down 1 (116-117)
417,2014-12-08,LAC,,PHO,OT,0:35.0,LAC down 4 (116-120),B. Griffin misses 2-pt shot from 11 ft,LAC down 4 (116-120)
418,2014-12-08,LAC,,PHO,OT,0:30.0,LAC down 4 (116-120),J. Redick makes 2-pt shot from 2 ft,LAC down 2 (118-120)
419,2014-12-08,LAC,,PHO,OT,0:01.0,LAC down 2 (118-120),B. Griffin makes 3-pt shot from 26 ft,LAC up 1 (121-120)
420,2014-12-10,LAC,@,IND,1st,2:58.0,LAC up 13 (28-15),B. Griffin misses 2-pt shot from 20 ft,LAC up 13 (28-15)
421,2014-12-10,LAC,@,IND,1st,2:54.0,LAC up 13 (28-15),C. Paul misses 3-pt shot from 26 ft,LAC up 13 (28-15)
422,2014-12-10,LAC,@,IND,1st,2:22.0,LAC up 11 (28-17),B. Griffin misses 2-pt shot from 17 ft,LAC up 11 (28-17)
423,2014-12-10,LAC,@,IND,1st,1:57.0,LAC up 11 (28-17),J. Crawford misses 3-pt shot from 23 ft,LAC up 11 (28-17)
424,2014-12-10,LAC,@,IND,1st,1:33.0,LAC up 8 (28-20),J. Redick misses 3-pt shot from 24 ft,LAC up 8 (28-20)
425,2014-12-10,LAC,@,IND,1st,0:45.0,LAC up 6 (28-22),J. Crawford makes 2-pt shot from 19 ft (assist by B. Griffin),LAC up 8 (30-22)
426,2014-12-10,LAC,@,IND,1st,0:02.0,LAC up 5 (30-25),S. Hawes makes 3-pt shot from 27 ft (assist by J. Crawford),LAC up 8 (33-25)
427,2014-12-10,LAC,@,IND,2nd,2:54.0,LAC down 1 (44-45),M. Barnes misses 3-pt shot from 23 ft,LAC down 1 (44-45)
428,2014-12-10,LAC,@,IND,2nd,2:21.0,LAC down 1 (44-45),B. Griffin makes 2-pt shot from 1 ft (assist by C. Paul),LAC up 1 (46-45)
429,2014-12-10,LAC,@,IND,2nd,1:52.0,LAC up 1 (46-45),B. Griffin misses 2-pt shot from 7 ft,LAC up 1 (46-45)
430,2014-12-10,LAC,@,IND,2nd,1:48.0,LAC up 1 (46-45),D. Jordan makes 2-pt shot from 2 ft,LAC up 3 (48-45)
431,2014-12-10,LAC,@,IND,2nd,1:30.0,LAC up 1 (48-47),J. Redick makes 2-pt shot from 2 ft (assist by C. Paul),LAC up 3 (50-47)
432,2014-12-10,LAC,@,IND,2nd,1:01.0,LAC up 3 (50-47),C. Paul makes 2-pt shot from 5 ft,LAC up 5 (52-47)
433,2014-12-10,LAC,@,IND,2nd,0:33.0,LAC up 5 (52-47),D. Jordan makes 2-pt shot at rim (assist by C. Paul),LAC up 7 (54-47)
434,2014-12-10,LAC,@,IND,2nd,0:01.0,LAC up 5 (54-49),J. Crawford misses 3-pt shot from 32 ft,LAC up 5 (54-49)
435,2014-12-10,LAC,@,IND,3rd,2:52.0,LAC up 15 (77-62),C. Paul misses 2-pt shot from 10 ft,LAC up 15 (77-62)
436,2014-12-10,LAC,@,IND,3rd,2:50.0,LAC up 15 (77-62),D. Jordan misses 2-pt shot from 1 ft,LAC up 15 (77-62)
437,2014-12-10,LAC,@,IND,3rd,2:42.0,LAC up 15 (77-62),B. Griffin makes 2-pt shot from 4 ft (assist by C. Paul),LAC up 17 (79-62)
438,2014-12-10,LAC,@,IND,3rd,2:08.0,LAC up 17 (79-62),J. Crawford misses 3-pt shot from 23 ft,LAC up 17 (79-62)
439,2014-12-10,LAC,@,IND,3rd,1:52.0,LAC up 17 (79-62),J. Farmar makes 3-pt shot from 24 ft (assist by C. Paul),LAC up 20 (82-62)
440,2014-12-10,LAC,@,IND,3rd,0:56.0,LAC up 19 (82-63),J. Crawford misses 2-pt shot from 3 ft,LAC up 19 (82-63)
441,2014-12-10,LAC,@,IND,3rd,0:39.0,LAC up 19 (82-63),J. Farmar misses 3-pt shot from 24 ft,LAC up 19 (82-63)
442,2014-12-10,LAC,@,IND,3rd,0:10.0,LAC up 17 (82-65),C. Paul misses 2-pt shot from 14 ft,LAC up 17 (82-65)
443,2014-12-10,LAC,@,IND,4th,2:46.0,LAC up 3 (95-92),J. Crawford makes 3-pt shot from 26 ft (assist by C. Paul),LAC up 6 (98-92)
444,2014-12-10,LAC,@,IND,4th,1:50.0,LAC up 2 (98-96),J. Crawford makes 2-pt shot from 20 ft (assist by C. Paul),LAC up 4 (100-96)
445,2014-12-10,LAC,@,IND,4th,0:42.0,LAC up 5 (101-96),C. Paul misses 2-pt shot from 19 ft,LAC up 5 (101-96)
446,2014-12-12,LAC,@,WAS,1st,2:43.0,LAC down 12 (13-25),B. Griffin makes 2-pt shot from 1 ft,LAC down 10 (15-25)
447,2014-12-12,LAC,@,WAS,1st,1:29.0,LAC down 9 (16-25),J. Crawford misses 3-pt shot from 24 ft,LAC down 9 (16-25)
448,2014-12-12,LAC,@,WAS,1st,0:01.0,LAC down 9 (21-30),J. Crawford misses 2-pt shot from 19 ft,LAC down 9 (21-30)
449,2014-12-12,LAC,@,WAS,2nd,2:33.0,LAC down 7 (38-45),B. Griffin misses 2-pt shot from 21 ft,LAC down 7 (38-45)
450,2014-12-12,LAC,@,WAS,2nd,2:26.0,LAC down 7 (38-45),M. Barnes misses 3-pt shot from 28 ft,LAC down 7 (38-45)
451,2014-12-12,LAC,@,WAS,2nd,2:22.0,LAC down 7 (38-45),D. Jordan makes 2-pt shot at rim (assist by C. Paul),LAC down 5 (40-45)
452,2014-12-12,LAC,@,WAS,2nd,0:48.0,LAC down 14 (40-54),C. Paul makes 2-pt shot from 14 ft,LAC down 12 (42-54)
453,2014-12-12,LAC,@,WAS,2nd,0:32.0,LAC down 15 (42-57),G. Davis misses 2-pt shot from 3 ft (block by J. Wall),LAC down 15 (42-57)
454,2014-12-12,LAC,@,WAS,3rd,2:56.0,LAC down 18 (57-75),H. Turkoglu makes 3-pt shot from 26 ft (assist by J. Crawford),LAC down 15 (60-75)
455,2014-12-12,LAC,@,WAS,3rd,2:25.0,LAC down 15 (60-75),H. Turkoglu makes 3-pt shot from 26 ft (assist by J. Redick),LAC down 12 (63-75)
456,2014-12-12,LAC,@,WAS,3rd,2:03.0,LAC down 12 (63-75),J. Crawford misses 2-pt shot from 2 ft (block by K. Humphries),LAC down 12 (63-75)
457,2014-12-12,LAC,@,WAS,3rd,1:40.0,LAC down 12 (63-75),J. Crawford misses 2-pt shot from 7 ft,LAC down 12 (63-75)
458,2014-12-12,LAC,@,WAS,3rd,0:39.0,LAC down 15 (63-78),J. Crawford makes 2-pt shot from 19 ft,LAC down 13 (65-78)
459,2014-12-12,LAC,@,WAS,3rd,0:03.0,LAC down 15 (65-80),J. Crawford misses 3-pt shot from 27 ft,LAC down 15 (65-80)
460,2014-12-12,LAC,@,WAS,3rd,0:00.0,LAC down 15 (65-80),B. Griffin makes 2-pt shot from 13 ft,LAC down 13 (67-80)
461,2014-12-12,LAC,@,WAS,4th,2:22.0,LAC down 13 (87-100),C. Paul makes 2-pt shot from 19 ft,LAC down 11 (89-100)
462,2014-12-12,LAC,@,WAS,4th,1:49.0,LAC down 13 (89-102),C. Wilcox makes 3-pt shot from 25 ft,LAC down 10 (92-102)
463,2014-12-12,LAC,@,WAS,4th,0:54.0,LAC down 10 (94-104),J. Cunningham misses 2-pt shot from 11 ft,LAC down 10 (94-104)
464,2014-12-12,LAC,@,WAS,4th,0:52.0,LAC down 10 (94-104),G. Davis makes 2-pt shot at rim,LAC down 8 (96-104)
465,2014-12-13,LAC,@,MIL,1st,2:23.0,LAC up 5 (25-20),B. Griffin makes 2-pt shot at rim (assist by C. Paul),LAC up 7 (27-20)
466,2014-12-13,LAC,@,MIL,1st,1:24.0,LAC up 5 (27-22),C. Paul misses 2-pt shot at rim,LAC up 5 (27-22)
467,2014-12-13,LAC,@,MIL,1st,0:27.0,LAC up 2 (28-26),B. Griffin misses 2-pt shot from 2 ft,LAC up 2 (28-26)
468,2014-12-13,LAC,@,MIL,1st,0:24.0,LAC up 2 (28-26),B. Griffin misses 2-pt shot from 1 ft,LAC up 2 (28-26)
469,2014-12-13,LAC,@,MIL,1st,0:00.0,LAC up 2 (28-26),J. Crawford misses 3-pt shot from 25 ft,LAC up 2 (28-26)
470,2014-12-13,LAC,@,MIL,2nd,2:56.0,LAC down 9 (38-47),C. Paul misses 3-pt shot from 24 ft,LAC down 9 (38-47)
471,2014-12-13,LAC,@,MIL,2nd,2:28.0,LAC down 8 (39-47),J. Redick misses 3-pt shot from 27 ft,LAC down 8 (39-47)
472,2014-12-13,LAC,@,MIL,2nd,1:47.0,LAC down 10 (39-49),C. Paul misses 3-pt shot from 26 ft,LAC down 10 (39-49)
473,2014-12-13,LAC,@,MIL,2nd,1:14.0,LAC down 10 (39-49),B. Griffin misses 2-pt shot from 16 ft,LAC down 10 (39-49)
474,2014-12-13,LAC,@,MIL,2nd,0:49.0,LAC down 10 (39-49),M. Barnes misses 2-pt shot at rim (block by Z. Pachulia),LAC down 10 (39-49)
475,2014-12-13,LAC,@,MIL,2nd,0:45.0,LAC down 10 (39-49),B. Griffin misses 2-pt shot from 5 ft,LAC down 10 (39-49)
476,2014-12-13,LAC,@,MIL,2nd,0:30.0,LAC down 11 (40-51),D. Jordan makes 2-pt shot at rim (assist by B. Griffin),LAC down 9 (42-51)
477,2014-12-13,LAC,@,MIL,3rd,2:57.0,LAC down 2 (63-65),M. Barnes makes 2-pt shot at rim,LAC tied (65-65)
478,2014-12-13,LAC,@,MIL,3rd,2:24.0,LAC tied (65-65),M. Barnes makes 3-pt shot from 25 ft (assist by B. Griffin),LAC up 3 (68-65)
479,2014-12-13,LAC,@,MIL,3rd,1:17.0,LAC tied (68-68),J. Crawford misses 2-pt shot from 4 ft,LAC tied (68-68)
480,2014-12-13,LAC,@,MIL,3rd,1:17.0,LAC tied (68-68),B. Griffin misses 2-pt shot from 1 ft,LAC tied (68-68)
481,2014-12-13,LAC,@,MIL,3rd,0:30.0,LAC down 2 (68-70),J. Crawford makes 3-pt shot from 28 ft (assist by B. Griffin),LAC up 1 (71-70)
482,2014-12-13,LAC,@,MIL,3rd,0:01.0,LAC down 1 (71-72),J. Crawford misses 3-pt shot from 28 ft,LAC down 1 (71-72)
483,2014-12-13,LAC,@,MIL,4th,2:59.0,LAC down 8 (89-97),J. Redick makes 3-pt shot from 23 ft (assist by C. Paul),LAC down 5 (92-97)
484,2014-12-13,LAC,@,MIL,4th,1:37.0,LAC down 7 (92-99),C. Paul misses 2-pt shot from 12 ft,LAC down 7 (92-99)
485,2014-12-13,LAC,@,MIL,4th,1:11.0,LAC down 7 (92-99),B. Griffin misses 2-pt shot from 17 ft,LAC down 7 (92-99)
486,2014-12-13,LAC,@,MIL,4th,0:41.0,LAC down 10 (92-102),J. Redick makes 3-pt shot from 26 ft (assist by C. Paul),LAC down 7 (95-102)
487,2014-12-13,LAC,@,MIL,4th,0:20.0,LAC down 8 (96-104),M. Barnes makes 3-pt shot from 26 ft (assist by J. Crawford),LAC down 5 (99-104)
488,2014-12-13,LAC,@,MIL,4th,0:14.0,LAC down 7 (99-106),J. Crawford makes 2-pt shot from 1 ft,LAC down 5 (101-106)
489,2014-12-13,LAC,@,MIL,4th,0:09.0,LAC down 7 (101-108),J. Farmar makes 2-pt shot at rim,LAC down 5 (103-108)
490,2014-12-13,LAC,@,MIL,4th,0:03.0,LAC down 6 (103-109),J. Crawford makes 3-pt shot from 29 ft,LAC down 3 (106-109)
491,2014-12-13,LAC,@,MIL,4th,0:00.0,LAC down 5 (106-111),J. Crawford misses 3-pt shot from 43 ft,LAC down 5 (106-111)
492,2014-12-15,LAC,,DET,1st,2:48.0,LAC down 5 (20-25),M. Barnes misses 3-pt shot from 23 ft,LAC down 5 (20-25)
493,2014-12-15,LAC,,DET,1st,2:41.0,LAC down 5 (20-25),B. Griffin makes 2-pt shot from 2 ft (assist by D. Jordan),LAC down 3 (22-25)
494,2014-12-15,LAC,,DET,1st,2:06.0,LAC down 3 (22-25),B. Griffin misses 2-pt shot from 22 ft,LAC down 3 (22-25)
495,2014-12-15,LAC,,DET,1st,1:43.0,LAC down 5 (22-27),B. Griffin makes 2-pt shot from 20 ft (assist by C. Paul),LAC down 3 (24-27)
496,2014-12-15,LAC,,DET,1st,0:53.0,LAC down 3 (24-27),B. Griffin makes 2-pt shot from 19 ft (assist by G. Davis),LAC down 1 (26-27)
497,2014-12-15,LAC,,DET,1st,0:30.0,LAC down 1 (26-27),J. Crawford misses 2-pt shot from 19 ft,LAC down 1 (26-27)
498,2014-12-15,LAC,,DET,1st,0:05.0,LAC down 1 (26-27),J. Farmar makes 3-pt shot from 25 ft (assist by J. Crawford),LAC up 2 (29-27)
499,2014-12-15,LAC,,DET,2nd,2:56.0,LAC up 11 (49-38),D. Jordan makes 2-pt shot at rim (assist by B. Griffin),LAC up 13 (51-38)
500,2014-12-15,LAC,,DET,2nd,2:21.0,LAC up 11 (51-40),B. Griffin makes 2-pt shot from 19 ft (assist by C. Paul),LAC up 13 (53-40)
501,2014-12-15,LAC,,DET,2nd,1:47.0,LAC up 13 (53-40),M. Barnes misses 3-pt shot from 26 ft,LAC up 13 (53-40)
502,2014-12-15,LAC,,DET,2nd,1:37.0,LAC up 13 (53-40),J. Redick misses 2-pt shot from 9 ft,LAC up 13 (53-40)
503,2014-12-15,LAC,,DET,2nd,1:34.0,LAC up 13 (53-40),D. Jordan makes 2-pt shot at rim,LAC up 15 (55-40)
504,2014-12-15,LAC,,DET,2nd,0:52.0,LAC up 13 (55-42),B. Griffin misses 2-pt shot from 17 ft,LAC up 13 (55-42)
505,2014-12-15,LAC,,DET,2nd,0:30.0,LAC up 13 (55-42),B. Griffin misses 2-pt shot from 13 ft,LAC up 13 (55-42)
506,2014-12-15,LAC,,DET,2nd,0:02.0,LAC up 11 (55-44),B. Griffin misses 2-pt shot from 22 ft,LAC up 11 (55-44)
507,2014-12-15,LAC,,DET,3rd,2:22.0,LAC up 23 (79-56),J. Crawford misses 3-pt shot from 25 ft,LAC up 23 (79-56)
508,2014-12-15,LAC,,DET,3rd,2:02.0,LAC up 21 (79-58),J. Farmar misses 3-pt shot from 25 ft,LAC up 21 (79-58)
509,2014-12-15,LAC,,DET,3rd,1:41.0,LAC up 19 (79-60),J. Farmar misses 3-pt shot from 24 ft,LAC up 19 (79-60)
510,2014-12-15,LAC,,DET,3rd,0:49.0,LAC up 20 (81-61),J. Crawford misses 2-pt shot from 4 ft,LAC up 20 (81-61)
511,2014-12-15,LAC,,DET,3rd,0:28.0,LAC up 20 (81-61),B. Griffin makes 3-pt shot from 24 ft (assist by J. Crawford),LAC up 23 (84-61)
512,2014-12-15,LAC,,DET,4th,2:59.0,LAC up 15 (102-87),C. Douglas-Roberts makes 3-pt shot from 23 ft (assist by J. Farmar),LAC up 18 (105-87)
513,2014-12-15,LAC,,DET,4th,1:58.0,LAC up 18 (107-89),C. Douglas-Roberts makes 2-pt shot from 2 ft,LAC up 20 (109-89)
514,2014-12-15,LAC,,DET,4th,0:52.0,LAC up 19 (110-91),H. Turkoglu makes 3-pt shot from 23 ft (assist by J. Cunningham),LAC up 22 (113-91)
515,2014-12-17,LAC,,IND,1st,2:34.0,LAC up 4 (25-21),B. Griffin misses 2-pt shot from 2 ft (block by L. Allen),LAC up 4 (25-21)
516,2014-12-17,LAC,,IND,1st,2:32.0,LAC up 4 (25-21),B. Griffin makes 2-pt shot from 1 ft,LAC up 6 (27-21)
517,2014-12-17,LAC,,IND,1st,0:56.0,LAC tied (27-27),G. Davis misses 2-pt shot from 2 ft (block by L. Allen),LAC tied (27-27)
518,2014-12-17,LAC,,IND,1st,0:39.0,LAC tied (27-27),J. Crawford makes 3-pt shot from 25 ft (assist by B. Griffin),LAC up 3 (30-27)
519,2014-12-17,LAC,,IND,1st,0:03.0,LAC up 3 (30-27),B. Griffin misses 3-pt shot from 27 ft,LAC up 3 (30-27)
520,2014-12-17,LAC,,IND,2nd,2:47.0,LAC up 2 (46-44),B. Griffin makes 2-pt shot from 1 ft (assist by C. Paul),LAC up 4 (48-44)
521,2014-12-17,LAC,,IND,2nd,1:24.0,LAC up 2 (50-48),C. Paul misses 2-pt shot from 5 ft,LAC up 2 (50-48)
522,2014-12-17,LAC,,IND,2nd,1:21.0,LAC up 2 (50-48),B. Griffin makes 2-pt shot from 2 ft,LAC up 4 (52-48)
523,2014-12-17,LAC,,IND,2nd,0:49.0,LAC up 2 (52-50),J. Redick misses 3-pt shot from 25 ft,LAC up 2 (52-50)
524,2014-12-17,LAC,,IND,3rd,2:53.0,LAC up 5 (71-66),B. Griffin makes 2-pt shot from 2 ft (assist by C. Paul),LAC up 7 (73-66)
525,2014-12-17,LAC,,IND,3rd,2:04.0,LAC up 6 (74-68),B. Griffin misses 2-pt shot from 3 ft,LAC up 6 (74-68)
526,2014-12-17,LAC,,IND,3rd,2:02.0,LAC up 6 (74-68),B. Griffin misses 2-pt shot from 1 ft,LAC up 6 (74-68)
527,2014-12-17,LAC,,IND,3rd,1:39.0,LAC up 6 (74-68),D. Jordan makes 2-pt shot at rim (assist by B. Griffin),LAC up 8 (76-68)
528,2014-12-17,LAC,,IND,3rd,1:13.0,LAC up 8 (76-68),C. Paul misses 3-pt shot from 26 ft,LAC up 8 (76-68)
529,2014-12-17,LAC,,IND,3rd,0:43.0,LAC up 6 (76-70),B. Griffin misses 2-pt shot from 11 ft,LAC up 6 (76-70)
530,2014-12-17,LAC,,IND,3rd,0:12.0,LAC up 4 (76-72),C. Paul makes 2-pt shot from 21 ft,LAC up 6 (78-72)
531,2014-12-17,LAC,,IND,3rd,0:01.0,LAC up 6 (78-72),B. Griffin misses 3-pt shot from 58 ft,LAC up 6 (78-72)
532,2014-12-17,LAC,,IND,4th,2:57.0,LAC up 1 (94-93),C. Paul makes 2-pt shot from 14 ft,LAC up 3 (96-93)
533,2014-12-17,LAC,,IND,4th,2:05.0,LAC up 4 (97-93),B. Griffin misses 2-pt shot from 1 ft,LAC up 4 (97-93)
534,2014-12-17,LAC,,IND,4th,1:29.0,LAC up 2 (97-95),B. Griffin makes 2-pt shot at rim (assist by C. Paul),LAC up 4 (99-95)
535,2014-12-17,LAC,,IND,4th,0:50.0,LAC up 4 (99-95),J. Redick misses 3-pt shot from 26 ft,LAC up 4 (99-95)
536,2014-12-19,LAC,@,DEN,1st,2:41.0,LAC down 14 (12-26),J. Crawford makes 2-pt shot from 11 ft,LAC down 12 (14-26)
537,2014-12-19,LAC,@,DEN,1st,1:31.0,LAC down 12 (16-28),J. Farmar misses 3-pt shot from 25 ft,LAC down 12 (16-28)
538,2014-12-19,LAC,@,DEN,1st,0:52.0,LAC down 10 (18-28),J. Crawford makes 2-pt shot from 17 ft,LAC down 8 (20-28)
539,2014-12-19,LAC,@,DEN,1st,0:12.0,LAC down 9 (20-29),J. Crawford misses 2-pt shot from 19 ft,LAC down 9 (20-29)
540,2014-12-19,LAC,@,DEN,1st,0:10.0,LAC down 9 (20-29),B. Griffin misses 2-pt shot at rim,LAC down 9 (20-29)
541,2014-12-19,LAC,@,DEN,2nd,2:10.0,LAC down 16 (39-55),C. Paul makes 2-pt shot from 8 ft,LAC down 14 (41-55)
542,2014-12-19,LAC,@,DEN,2nd,1:45.0,LAC down 14 (41-55),C. Paul misses 2-pt shot from 8 ft,LAC down 14 (41-55)
543,2014-12-19,LAC,@,DEN,2nd,1:42.0,LAC down 14 (41-55),D. Jordan misses 2-pt shot from 3 ft,LAC down 14 (41-55)
544,2014-12-19,LAC,@,DEN,2nd,1:17.0,LAC down 14 (41-55),C. Paul misses 3-pt shot from 25 ft,LAC down 14 (41-55)
545,2014-12-19,LAC,@,DEN,2nd,0:52.0,LAC down 16 (41-57),J. Redick misses 2-pt shot from 10 ft,LAC down 16 (41-57)
546,2014-12-19,LAC,@,DEN,2nd,0:33.0,LAC down 18 (41-59),B. Griffin makes 2-pt shot from 16 ft (assist by C. Paul),LAC down 16 (43-59)
547,2014-12-19,LAC,@,DEN,2nd,0:02.0,LAC down 16 (43-59),C. Paul misses 2-pt shot from 17 ft,LAC down 16 (43-59)
548,2014-12-19,LAC,@,DEN,3rd,1:43.0,LAC up 4 (71-67),B. Griffin makes 2-pt shot from 19 ft (assist by C. Paul),LAC up 6 (73-67)
549,2014-12-19,LAC,@,DEN,3rd,1:02.0,LAC up 6 (73-67),B. Griffin misses 2-pt shot from 20 ft,LAC up 6 (73-67)
550,2014-12-19,LAC,@,DEN,3rd,0:38.0,LAC up 4 (73-69),J. Crawford misses 3-pt shot from 26 ft,LAC up 4 (73-69)
551,2014-12-19,LAC,@,DEN,3rd,0:05.0,LAC up 3 (74-71),B. Griffin misses 2-pt shot from 22 ft,LAC up 3 (74-71)
552,2014-12-19,LAC,@,DEN,4th,2:19.0,LAC down 4 (98-102),C. Paul misses 2-pt shot from 12 ft,LAC down 4 (98-102)
553,2014-12-19,LAC,@,DEN,4th,1:53.0,LAC down 7 (98-105),J. Crawford makes 2-pt shot from 6 ft (assist by C. Paul),LAC down 5 (100-105)
554,2014-12-19,LAC,@,DEN,4th,0:14.0,LAC down 6 (103-109),C. Paul makes 2-pt shot from 5 ft,LAC down 4 (105-109)
555,2014-12-19,LAC,@,DEN,4th,0:08.0,LAC down 3 (106-109),J. Crawford misses 3-pt shot from 25 ft,LAC down 3 (106-109)
556,2014-12-19,LAC,@,DEN,4th,0:02.0,LAC down 3 (106-109),J. Redick misses 3-pt shot from 24 ft,LAC down 3 (106-109)
557,2014-12-20,LAC,,MIL,1st,2:10.0,LAC up 4 (23-19),G. Davis misses 2-pt shot from 2 ft,LAC up 4 (23-19)
558,2014-12-20,LAC,,MIL,1st,1:17.0,LAC up 1 (23-22),C. Paul misses 2-pt shot from 18 ft,LAC up 1 (23-22)
559,2014-12-20,LAC,,MIL,1st,0:53.0,LAC up 1 (23-22),J. Crawford makes 3-pt shot from 25 ft (assist by C. Paul),LAC up 4 (26-22)
560,2014-12-20,LAC,,MIL,1st,0:28.0,LAC up 2 (26-24),C. Paul makes 2-pt shot from 1 ft,LAC up 4 (28-24)
561,2014-12-20,LAC,,MIL,2nd,2:32.0,LAC down 5 (40-45),J. Crawford misses 2-pt shot from 3 ft,LAC down 5 (40-45)
562,2014-12-20,LAC,,MIL,2nd,2:04.0,LAC down 8 (40-48),C. Paul makes 3-pt shot from 26 ft,LAC down 5 (43-48)
563,2014-12-20,LAC,,MIL,2nd,1:22.0,LAC down 7 (43-50),C. Paul misses 3-pt shot from 25 ft,LAC down 7 (43-50)
564,2014-12-20,LAC,,MIL,2nd,1:03.0,LAC down 9 (43-52),D. Jordan makes 2-pt shot from 2 ft (assist by C. Paul),LAC down 7 (45-52)
565,2014-12-20,LAC,,MIL,2nd,0:39.0,LAC down 6 (46-52),C. Paul makes 2-pt shot from 2 ft,LAC down 4 (48-52)
566,2014-12-20,LAC,,MIL,3rd,2:49.0,LAC down 7 (72-79),J. Crawford makes 3-pt shot from 25 ft (assist by B. Griffin),LAC down 4 (75-79)
567,2014-12-20,LAC,,MIL,3rd,2:13.0,LAC down 4 (75-79),D. Jordan makes 2-pt shot at rim (assist by B. Griffin),LAC down 2 (77-79)
568,2014-12-20,LAC,,MIL,3rd,1:51.0,LAC down 2 (77-79),J. Redick makes 3-pt shot from 23 ft (assist by C. Paul),LAC up 1 (80-79)
569,2014-12-20,LAC,,MIL,3rd,1:01.0,LAC down 1 (80-81),C. Paul misses 2-pt shot from 17 ft,LAC down 1 (80-81)
570,2014-12-20,LAC,,MIL,3rd,0:46.0,LAC down 1 (80-81),J. Crawford misses 3-pt shot from 27 ft,LAC down 1 (80-81)
571,2014-12-20,LAC,,MIL,3rd,0:04.0,LAC down 3 (80-83),J. Redick makes 2-pt shot from 19 ft (assist by J. Crawford),LAC down 1 (82-83)
572,2014-12-20,LAC,,MIL,4th,2:46.0,LAC up 1 (100-99),J. Redick misses 3-pt shot from 24 ft,LAC up 1 (100-99)
573,2014-12-20,LAC,,MIL,4th,2:19.0,LAC up 1 (100-99),C. Paul misses 3-pt shot from 25 ft,LAC up 1 (100-99)
574,2014-12-20,LAC,,MIL,4th,1:12.0,LAC tied (102-102),C. Paul misses 2-pt shot from 3 ft,LAC tied (102-102)
