Rk,Date,Tm,,Opp,Qtr,Time,Score (Before),Description,Score (After)
1,2014-10-29,GSW,@,SAC,1st,1:57.0,GSW up 3 (19-16),M. Speights makes 2-pt shot from 19 ft,GSW up 5 (21-16)
2,2014-10-29,GSW,@,SAC,1st,1:32.0,GSW up 5 (21-16),L. Barbosa makes 2-pt shot from 2 ft (assist by K. Thompson),GSW up 7 (23-16)
3,2014-10-29,GSW,@,SAC,1st,0:52.0,GSW up 5 (23-18),M. Speights makes 2-pt shot from 13 ft (assist by A. Iguodala),GSW up 7 (25-18)
4,2014-10-29,GSW,@,SAC,1st,0:23.0,GSW up 4 (25-21),A. Iguodala misses 3-pt shot from 23 ft,GSW up 4 (25-21)
5,2014-10-29,GSW,@,SAC,2nd,2:26.0,GSW down 2 (39-41),D. Green misses 2-pt shot from 16 ft,GSW down 2 (39-41)
6,2014-10-29,GSW,@,SAC,2nd,1:18.0,GSW down 5 (41-46),M. Speights makes 2-pt shot from 21 ft (assist by S. Curry),GSW down 3 (43-46)
7,2014-10-29,GSW,@,SAC,2nd,1:06.0,GSW down 4 (43-47),S. Curry misses 2-pt shot from 9 ft,GSW down 4 (43-47)
8,2014-10-29,GSW,@,SAC,2nd,1:04.0,GSW down 4 (43-47),M. Speights misses 2-pt shot from 2 ft,GSW down 4 (43-47)
9,2014-10-29,GSW,@,SAC,2nd,0:02.0,GSW down 4 (45-49),M. Speights misses 2-pt shot from 5 ft,GSW down 4 (45-49)
10,2014-10-29,GSW,@,SAC,2nd,0:01.0,GSW down 4 (45-49),M. Speights makes 2-pt shot from 5 ft,GSW down 2 (47-49)
11,2014-10-29,GSW,@,SAC,3rd,2:33.0,GSW up 8 (64-56),S. Curry misses 2-pt shot from 3 ft,GSW up 8 (64-56)
12,2014-10-29,GSW,@,SAC,3rd,1:33.0,GSW up 12 (68-56),M. Speights makes 2-pt shot from 3 ft (assist by S. Curry),GSW up 14 (70-56)
13,2014-10-29,GSW,@,SAC,3rd,1:00.0,GSW up 12 (70-58),D. Green makes 3-pt shot from 25 ft (assist by M. Speights),GSW up 15 (73-58)
14,2014-10-29,GSW,@,SAC,3rd,0:43.0,GSW up 15 (73-58),S. Curry misses 3-pt shot from 25 ft,GSW up 15 (73-58)
15,2014-10-29,GSW,@,SAC,4th,2:41.0,GSW up 14 (89-75),A. Iguodala misses 3-pt shot from 23 ft,GSW up 14 (89-75)
16,2014-10-29,GSW,@,SAC,4th,2:12.0,GSW up 14 (89-75),S. Curry misses 3-pt shot from 26 ft (block by D. Collison),GSW up 14 (89-75)
17,2014-10-29,GSW,@,SAC,4th,1:59.0,GSW up 14 (89-75),K. Thompson misses 3-pt shot from 23 ft,GSW up 14 (89-75)
18,2014-10-29,GSW,@,SAC,4th,1:31.0,GSW up 14 (89-75),S. Curry makes 3-pt shot from 25 ft (assist by K. Thompson),GSW up 17 (92-75)
19,2014-10-29,GSW,@,SAC,4th,1:00.0,GSW up 15 (92-77),K. Thompson makes 3-pt shot from 23 ft (assist by S. Curry),GSW up 18 (95-77)
20,2014-10-29,GSW,@,SAC,4th,0:31.0,GSW up 18 (95-77),S. Curry misses 3-pt shot from 24 ft,GSW up 18 (95-77)
21,2014-11-01,GSW,,LAL,1st,2:50.0,GSW tied (22-22),D. Green misses 2-pt shot from 10 ft,GSW tied (22-22)
22,2014-11-01,GSW,,LAL,1st,2:47.0,GSW tied (22-22),L. Barbosa makes 2-pt shot from 2 ft,GSW up 2 (24-22)
23,2014-11-01,GSW,,LAL,1st,2:11.0,GSW down 2 (24-26),S. Curry makes 3-pt shot from 26 ft (assist by L. Barbosa),GSW up 1 (27-26)
24,2014-11-01,GSW,,LAL,1st,1:37.0,GSW down 1 (27-28),A. Iguodala misses 2-pt shot from 17 ft,GSW down 1 (27-28)
25,2014-11-01,GSW,,LAL,1st,1:25.0,GSW down 1 (27-28),F. Ezeli makes 2-pt shot from 8 ft (assist by A. Iguodala),GSW up 1 (29-28)
26,2014-11-01,GSW,,LAL,1st,0:49.0,GSW down 1 (29-30),S. Curry misses 3-pt shot from 27 ft,GSW down 1 (29-30)
27,2014-11-01,GSW,,LAL,1st,0:44.0,GSW down 1 (29-30),D. Green misses 2-pt shot from 3 ft (block by J. Hill),GSW down 1 (29-30)
28,2014-11-01,GSW,,LAL,1st,0:25.0,GSW down 4 (29-33),L. Barbosa misses 2-pt shot from 17 ft,GSW down 4 (29-33)
29,2014-11-01,GSW,,LAL,2nd,2:48.0,GSW up 5 (52-47),K. Thompson makes 2-pt shot from 10 ft (assist by F. Ezeli),GSW up 7 (54-47)
30,2014-11-01,GSW,,LAL,2nd,2:00.0,GSW up 7 (54-47),K. Thompson makes 2-pt shot at rim (assist by A. Iguodala),GSW up 9 (56-47)
31,2014-11-01,GSW,,LAL,2nd,1:44.0,GSW up 9 (56-47),A. Iguodala makes 2-pt shot at rim (assist by S. Curry),GSW up 11 (58-47)
32,2014-11-01,GSW,,LAL,2nd,1:03.0,GSW up 9 (58-49),S. Curry misses 2-pt shot from 14 ft,GSW up 9 (58-49)
33,2014-11-01,GSW,,LAL,2nd,0:40.0,GSW up 7 (58-51),L. Barbosa misses 2-pt shot from 16 ft,GSW up 7 (58-51)
34,2014-11-01,GSW,,LAL,2nd,0:04.0,GSW up 6 (59-53),A. Iguodala makes 2-pt shot at rim (assist by K. Thompson),GSW up 8 (61-53)
35,2014-11-01,GSW,,LAL,3rd,2:48.0,GSW up 5 (85-80),K. Thompson makes 3-pt shot from 27 ft (assist by S. Curry),GSW up 8 (88-80)
36,2014-11-01,GSW,,LAL,3rd,2:14.0,GSW up 6 (88-82),K. Thompson makes 3-pt shot from 25 ft (assist by A. Iguodala),GSW up 9 (91-82)
37,2014-11-01,GSW,,LAL,3rd,1:46.0,GSW up 7 (91-84),K. Thompson misses 2-pt shot from 15 ft,GSW up 7 (91-84)
38,2014-11-01,GSW,,LAL,3rd,0:33.0,GSW up 5 (91-86),L. Barbosa makes 2-pt shot from 2 ft,GSW up 7 (93-86)
39,2014-11-01,GSW,,LAL,3rd,0:01.0,GSW up 7 (93-86),L. Barbosa misses 2-pt shot from 5 ft,GSW up 7 (93-86)
40,2014-11-01,GSW,,LAL,4th,2:38.0,GSW up 13 (113-100),D. Green misses 2-pt shot from 3 ft,GSW up 13 (113-100)
41,2014-11-01,GSW,,LAL,4th,2:15.0,GSW up 15 (115-100),S. Curry makes 2-pt shot from 12 ft,GSW up 17 (117-100)
42,2014-11-01,GSW,,LAL,4th,1:55.0,GSW up 17 (117-100),K. Thompson makes 3-pt shot from 23 ft (assist by S. Curry),GSW up 20 (120-100)
43,2014-11-01,GSW,,LAL,4th,1:00.0,GSW up 18 (122-104),L. Barbosa makes 2-pt shot from 1 ft (assist by H. Barnes),GSW up 20 (124-104)
44,2014-11-02,GSW,@,POR,1st,2:46.0,GSW up 6 (24-18),M. Speights makes 2-pt shot from 14 ft (assist by A. Iguodala),GSW up 8 (26-18)
45,2014-11-02,GSW,@,POR,1st,2:08.0,GSW up 8 (26-18),K. Thompson misses 3-pt shot from 25 ft,GSW up 8 (26-18)
46,2014-11-02,GSW,@,POR,1st,1:39.0,GSW up 8 (26-18),K. Thompson misses 2-pt shot from 5 ft (block by L. Aldridge),GSW up 8 (26-18)
47,2014-11-02,GSW,@,POR,1st,1:19.0,GSW up 6 (26-20),K. Thompson makes 2-pt shot from 21 ft,GSW up 8 (28-20)
48,2014-11-02,GSW,@,POR,1st,0:32.0,GSW up 6 (28-22),L. Barbosa makes 2-pt shot from 3 ft (assist by A. Iguodala),GSW up 8 (30-22)
49,2014-11-02,GSW,@,POR,1st,0:04.0,GSW up 8 (30-22),L. Barbosa misses 2-pt shot from 15 ft,GSW up 8 (30-22)
50,2014-11-02,GSW,@,POR,2nd,2:47.0,GSW up 5 (50-45),S. Curry misses 2-pt shot from 2 ft,GSW up 5 (50-45)
51,2014-11-02,GSW,@,POR,2nd,0:51.0,GSW up 4 (51-47),L. Barbosa misses 2-pt shot from 12 ft,GSW up 4 (51-47)
52,2014-11-02,GSW,@,POR,2nd,0:21.0,GSW up 3 (51-48),S. Curry misses 2-pt shot from 20 ft,GSW up 3 (51-48)
53,2014-11-02,GSW,@,POR,3rd,2:15.0,GSW tied (64-64),K. Thompson makes 2-pt shot from 3 ft (assist by S. Livingston),GSW up 2 (66-64)
54,2014-11-02,GSW,@,POR,3rd,1:36.0,GSW tied (66-66),K. Thompson misses 2-pt shot from 19 ft,GSW tied (66-66)
55,2014-11-02,GSW,@,POR,3rd,0:57.0,GSW down 2 (66-68),F. Ezeli makes 2-pt shot from 8 ft,GSW tied (68-68)
56,2014-11-02,GSW,@,POR,3rd,0:00.0,GSW tied (68-68),M. Speights misses 2-pt shot from 10 ft,GSW tied (68-68)
57,2014-11-02,GSW,@,POR,4th,2:46.0,GSW down 1 (85-86),K. Thompson makes 3-pt shot from 25 ft (assist by S. Curry),GSW up 2 (88-86)
58,2014-11-02,GSW,@,POR,4th,2:16.0,GSW tied (88-88),S. Curry misses 2-pt shot from 21 ft,GSW tied (88-88)
59,2014-11-02,GSW,@,POR,4th,0:56.0,GSW down 2 (88-90),K. Thompson misses 3-pt shot from 23 ft,GSW down 2 (88-90)
60,2014-11-02,GSW,@,POR,4th,0:09.0,GSW down 1 (89-90),K. Thompson makes 2-pt shot from 9 ft (assist by A. Iguodala),GSW up 1 (91-90)
61,2014-11-05,GSW,,LAC,1st,2:19.0,GSW up 6 (21-15),L. Barbosa makes 2-pt shot from 17 ft (assist by A. Bogut),GSW up 8 (23-15)
62,2014-11-05,GSW,,LAC,1st,1:54.0,GSW up 8 (23-15),D. Lee misses 2-pt shot from 3 ft,GSW up 8 (23-15)
63,2014-11-05,GSW,,LAC,1st,1:17.0,GSW up 8 (23-15),A. Iguodala makes 2-pt shot from 2 ft (assist by S. Livingston),GSW up 10 (25-15)
64,2014-11-05,GSW,,LAC,1st,0:34.0,GSW up 5 (25-20),D. Lee makes 2-pt shot from 15 ft,GSW up 7 (27-20)
65,2014-11-05,GSW,,LAC,1st,0:04.0,GSW up 7 (27-20),L. Barbosa makes 3-pt shot from 26 ft (assist by S. Livingston),GSW up 10 (30-20)
66,2014-11-05,GSW,,LAC,2nd,2:51.0,GSW up 20 (55-35),K. Thompson makes 3-pt shot from 28 ft (assist by S. Curry),GSW up 23 (58-35)
67,2014-11-05,GSW,,LAC,2nd,2:30.0,GSW up 23 (58-35),K. Thompson makes 2-pt shot from 1 ft (assist by D. Green),GSW up 25 (60-35)
68,2014-11-05,GSW,,LAC,2nd,1:13.0,GSW up 23 (60-37),D. Green makes 2-pt shot from 18 ft (assist by K. Thompson),GSW up 25 (62-37)
69,2014-11-05,GSW,,LAC,2nd,0:22.0,GSW up 22 (62-40),S. Curry makes 3-pt shot from 24 ft (assist by D. Green),GSW up 25 (65-40)
70,2014-11-05,GSW,,LAC,3rd,2:59.0,GSW up 22 (88-66),S. Livingston misses 2-pt shot from 5 ft,GSW up 22 (88-66)
71,2014-11-05,GSW,,LAC,3rd,1:44.0,GSW up 21 (92-71),A. Iguodala makes 2-pt shot from 2 ft,GSW up 23 (94-71)
72,2014-11-05,GSW,,LAC,3rd,0:38.0,GSW up 24 (97-73),L. Barbosa makes 2-pt shot from 6 ft (assist by H. Barnes),GSW up 26 (99-73)
73,2014-11-05,GSW,,LAC,3rd,0:17.0,GSW up 24 (99-75),A. Iguodala makes 3-pt shot from 23 ft (assist by H. Barnes),GSW up 27 (102-75)
74,2014-11-05,GSW,,LAC,4th,2:53.0,GSW up 16 (114-98),H. Barnes makes 3-pt shot from 26 ft (assist by S. Livingston),GSW up 19 (117-98)
75,2014-11-05,GSW,,LAC,4th,2:23.0,GSW up 19 (117-98),S. Livingston makes 2-pt shot at rim (assist by S. Curry),GSW up 21 (119-98)
76,2014-11-05,GSW,,LAC,4th,1:14.0,GSW up 21 (119-98),S. Livingston misses 2-pt shot from 14 ft,GSW up 21 (119-98)
77,2014-11-08,GSW,@,HOU,1st,2:20.0,GSW down 2 (18-20),S. Curry makes 2-pt shot from 22 ft,GSW tied (20-20)
78,2014-11-08,GSW,@,HOU,1st,1:23.0,GSW down 1 (21-22),A. Iguodala misses 2-pt shot from 4 ft,GSW down 1 (21-22)
79,2014-11-08,GSW,@,HOU,1st,1:21.0,GSW down 1 (21-22),M. Speights makes 2-pt shot from 1 ft,GSW up 1 (23-22)
80,2014-11-08,GSW,@,HOU,1st,0:09.0,GSW down 4 (23-27),L. Barbosa misses 3-pt shot from 24 ft,GSW down 4 (23-27)
81,2014-11-08,GSW,@,HOU,1st,0:00.0,GSW down 4 (25-29),L. Barbosa misses 3-pt shot from 46 ft,GSW down 4 (25-29)
82,2014-11-08,GSW,@,HOU,2nd,2:58.0,GSW down 4 (43-47),A. Iguodala misses 2-pt shot from 2 ft,GSW down 4 (43-47)
83,2014-11-08,GSW,@,HOU,2nd,2:37.0,GSW down 4 (43-47),A. Iguodala misses 3-pt shot from 23 ft,GSW down 4 (43-47)
84,2014-11-08,GSW,@,HOU,2nd,1:56.0,GSW down 4 (43-47),S. Curry misses 2-pt shot from 20 ft,GSW down 4 (43-47)
85,2014-11-08,GSW,@,HOU,2nd,1:41.0,GSW down 4 (43-47),L. Barbosa makes 2-pt shot from 2 ft (assist by A. Iguodala),GSW down 2 (45-47)
86,2014-11-08,GSW,@,HOU,2nd,0:53.0,GSW down 4 (45-49),L. Barbosa misses 2-pt shot from 7 ft,GSW down 4 (45-49)
87,2014-11-08,GSW,@,HOU,2nd,0:39.0,GSW down 6 (45-51),A. Iguodala makes 3-pt shot from 24 ft (assist by H. Barnes),GSW down 3 (48-51)
88,2014-11-08,GSW,@,HOU,2nd,0:12.0,GSW down 5 (48-53),A. Bogut misses 2-pt shot from 7 ft,GSW down 5 (48-53)
89,2014-11-08,GSW,@,HOU,3rd,2:50.0,GSW up 5 (70-65),K. Thompson misses 2-pt shot from 20 ft,GSW up 5 (70-65)
90,2014-11-08,GSW,@,HOU,3rd,2:03.0,GSW up 7 (72-65),L. Barbosa makes 2-pt shot from 1 ft (assist by K. Thompson),GSW up 9 (74-65)
91,2014-11-08,GSW,@,HOU,3rd,1:06.0,GSW up 7 (74-67),K. Thompson misses 2-pt shot from 18 ft,GSW up 7 (74-67)
92,2014-11-08,GSW,@,HOU,3rd,0:08.0,GSW up 5 (74-69),S. Livingston misses 2-pt shot from 13 ft,GSW up 5 (74-69)
93,2014-11-08,GSW,@,HOU,3rd,0:06.0,GSW up 5 (74-69),M. Speights makes 2-pt shot at rim,GSW up 7 (76-69)
94,2014-11-08,GSW,@,HOU,3rd,0:00.0,GSW up 7 (76-69),K. Thompson misses 3-pt shot from 48 ft,GSW up 7 (76-69)
95,2014-11-08,GSW,@,HOU,4th,2:18.0,GSW up 6 (88-82),S. Curry makes 3-pt shot from 25 ft (assist by A. Iguodala),GSW up 9 (91-82)
96,2014-11-08,GSW,@,HOU,4th,1:48.0,GSW up 7 (91-84),K. Thompson misses 2-pt shot from 5 ft,GSW up 7 (91-84)
97,2014-11-08,GSW,@,HOU,4th,1:29.0,GSW up 7 (91-84),S. Curry makes 2-pt shot from 3 ft,GSW up 9 (93-84)
98,2014-11-08,GSW,@,HOU,4th,1:02.0,GSW up 9 (93-84),S. Curry makes 3-pt shot from 25 ft,GSW up 12 (96-84)
99,2014-11-08,GSW,@,HOU,4th,0:11.0,GSW up 9 (96-87),A. Iguodala makes 2-pt shot from 5 ft,GSW up 11 (98-87)
100,2014-11-09,GSW,@,PHO,1st,2:45.0,GSW up 2 (23-21),F. Ezeli makes 2-pt shot from 3 ft (assist by S. Curry),GSW up 4 (25-21)
101,2014-11-09,GSW,@,PHO,1st,0:48.0,GSW tied (28-28),L. Barbosa makes 2-pt shot from 5 ft,GSW up 2 (30-28)
102,2014-11-09,GSW,@,PHO,1st,0:00.0,GSW up 2 (30-28),S. Livingston misses 2-pt shot from 13 ft,GSW up 2 (30-28)
103,2014-11-09,GSW,@,PHO,2nd,2:48.0,GSW up 8 (49-41),S. Curry makes 3-pt shot from 24 ft (assist by B. Rush),GSW up 11 (52-41)
104,2014-11-09,GSW,@,PHO,2nd,2:39.0,GSW up 11 (52-41),S. Curry makes 2-pt shot at rim,GSW up 13 (54-41)
105,2014-11-09,GSW,@,PHO,2nd,2:06.0,GSW up 13 (54-41),B. Rush misses 2-pt shot from 22 ft,GSW up 13 (54-41)
106,2014-11-09,GSW,@,PHO,2nd,1:38.0,GSW up 11 (54-43),S. Curry misses 3-pt shot from 24 ft,GSW up 11 (54-43)
107,2014-11-09,GSW,@,PHO,3rd,2:56.0,GSW up 5 (72-67),A. Iguodala misses 2-pt shot from 20 ft,GSW up 5 (72-67)
108,2014-11-09,GSW,@,PHO,3rd,2:27.0,GSW up 5 (72-67),M. Speights misses 2-pt shot from 3 ft,GSW up 5 (72-67)
109,2014-11-09,GSW,@,PHO,3rd,1:05.0,GSW up 5 (72-67),H. Barnes makes 3-pt shot from 25 ft,GSW up 8 (75-67)
110,2014-11-09,GSW,@,PHO,3rd,0:31.0,GSW up 10 (77-67),M. Speights makes 2-pt shot from 16 ft (assist by A. Iguodala),GSW up 12 (79-67)
111,2014-11-09,GSW,@,PHO,3rd,0:01.0,GSW up 8 (79-71),H. Barnes misses 3-pt shot from 75 ft,GSW up 8 (79-71)
112,2014-11-09,GSW,@,PHO,4th,2:40.0,GSW down 12 (91-103),S. Curry misses 2-pt shot from 20 ft,GSW down 12 (91-103)
113,2014-11-09,GSW,@,PHO,4th,2:06.0,GSW down 12 (91-103),L. Barbosa misses 3-pt shot from 25 ft,GSW down 12 (91-103)
114,2014-11-09,GSW,@,PHO,4th,1:24.0,GSW down 16 (91-107),L. Barbosa misses 2-pt shot from 3 ft,GSW down 16 (91-107)
115,2014-11-09,GSW,@,PHO,4th,0:50.0,GSW down 16 (91-107),B. Rush makes 2-pt shot from 23 ft,GSW down 14 (93-107)
116,2014-11-11,GSW,,SAS,1st,2:44.0,GSW tied (19-19),S. Curry makes 2-pt shot from 4 ft,GSW up 2 (21-19)
117,2014-11-11,GSW,,SAS,1st,2:07.0,GSW tied (22-22),S. Curry misses 3-pt shot from 29 ft,GSW tied (22-22)
118,2014-11-11,GSW,,SAS,1st,1:13.0,GSW down 1 (24-25),F. Ezeli makes 2-pt shot from 10 ft,GSW up 1 (26-25)
119,2014-11-11,GSW,,SAS,1st,0:35.0,GSW up 1 (26-25),S. Livingston misses 2-pt shot from 4 ft,GSW up 1 (26-25)
120,2014-11-11,GSW,,SAS,1st,0:09.0,GSW down 1 (26-27),A. Iguodala misses 2-pt shot from 4 ft (block by K. Anderson),GSW down 1 (26-27)
121,2014-11-11,GSW,,SAS,2nd,1:43.0,GSW down 5 (40-45),A. Bogut makes 2-pt shot from 7 ft (assist by S. Curry),GSW down 3 (42-45)
122,2014-11-11,GSW,,SAS,2nd,1:17.0,GSW down 3 (42-45),H. Barnes makes 2-pt shot from 19 ft (assist by S. Curry),GSW down 1 (44-45)
123,2014-11-11,GSW,,SAS,3rd,1:02.0,GSW down 14 (65-79),K. Thompson makes 2-pt shot from 5 ft,GSW down 12 (67-79)
124,2014-11-11,GSW,,SAS,3rd,0:05.0,GSW down 14 (68-82),L. Barbosa makes 2-pt shot from 2 ft (assist by K. Thompson),GSW down 12 (70-82)
125,2014-11-11,GSW,,SAS,4th,2:45.0,GSW down 11 (91-102),M. Speights makes 2-pt shot from 22 ft (assist by S. Curry),GSW down 9 (93-102)
126,2014-11-11,GSW,,SAS,4th,2:16.0,GSW down 12 (93-105),K. Thompson makes 3-pt shot from 26 ft (assist by D. Green),GSW down 9 (96-105)
127,2014-11-11,GSW,,SAS,4th,1:41.0,GSW down 12 (96-108),M. Speights makes 2-pt shot from 6 ft (assist by S. Curry),GSW down 10 (98-108)
128,2014-11-11,GSW,,SAS,4th,0:50.0,GSW down 15 (98-113),S. Curry misses 3-pt shot from 31 ft,GSW down 15 (98-113)
129,2014-11-11,GSW,,SAS,4th,0:24.0,GSW down 15 (98-113),H. Barnes makes 2-pt shot at rim,GSW down 13 (100-113)
130,2014-11-13,GSW,,BRK,1st,2:53.0,GSW down 1 (25-26),D. Green misses 2-pt shot from 9 ft,GSW down 1 (25-26)
131,2014-11-13,GSW,,BRK,1st,1:55.0,GSW down 6 (25-31),M. Speights makes 2-pt shot at rim (assist by S. Curry),GSW down 4 (27-31)
132,2014-11-13,GSW,,BRK,1st,1:26.0,GSW down 4 (27-31),H. Barnes misses 2-pt shot from 8 ft (block by M. Plumlee),GSW down 4 (27-31)
133,2014-11-13,GSW,,BRK,1st,1:07.0,GSW down 4 (27-31),L. Barbosa misses 2-pt shot from 2 ft,GSW down 4 (27-31)
134,2014-11-13,GSW,,BRK,1st,0:59.0,GSW down 4 (27-31),H. Barnes makes 2-pt shot from 6 ft (assist by L. Barbosa),GSW down 2 (29-31)
135,2014-11-13,GSW,,BRK,1st,0:24.0,GSW down 4 (30-34),M. Speights makes 2-pt shot from 18 ft (assist by A. Iguodala),GSW down 2 (32-34)
136,2014-11-13,GSW,,BRK,2nd,2:11.0,GSW up 2 (53-51),A. Iguodala makes 2-pt shot from 9 ft,GSW up 4 (55-51)
137,2014-11-13,GSW,,BRK,2nd,1:46.0,GSW up 5 (56-51),D. Green makes 2-pt shot from 2 ft,GSW up 7 (58-51)
138,2014-11-13,GSW,,BRK,2nd,1:25.0,GSW up 5 (58-53),K. Thompson makes 3-pt shot from 27 ft (assist by D. Green),GSW up 8 (61-53)
139,2014-11-13,GSW,,BRK,2nd,0:49.0,GSW up 6 (61-55),M. Speights makes 2-pt shot at rim (assist by D. Green),GSW up 8 (63-55)
140,2014-11-13,GSW,,BRK,2nd,0:29.0,GSW up 8 (63-55),A. Iguodala makes 2-pt shot at rim,GSW up 10 (65-55)
141,2014-11-13,GSW,,BRK,3rd,2:54.0,GSW up 12 (85-73),A. Iguodala misses 3-pt shot from 24 ft,GSW up 12 (85-73)
142,2014-11-13,GSW,,BRK,3rd,2:23.0,GSW up 12 (85-73),D. Green misses 3-pt shot from 27 ft,GSW up 12 (85-73)
143,2014-11-13,GSW,,BRK,3rd,1:35.0,GSW up 10 (85-75),S. Livingston makes 2-pt shot from 11 ft,GSW up 12 (87-75)
144,2014-11-13,GSW,,BRK,4th,2:32.0,GSW up 6 (100-94),K. Thompson makes 3-pt shot from 28 ft (assist by A. Bogut),GSW up 9 (103-94)
145,2014-11-13,GSW,,BRK,4th,1:43.0,GSW up 9 (103-94),A. Iguodala misses 3-pt shot from 26 ft,GSW up 9 (103-94)
146,2014-11-13,GSW,,BRK,4th,1:15.0,GSW up 7 (103-96),K. Thompson makes 2-pt shot from 3 ft (assist by D. Green),GSW up 9 (105-96)
147,2014-11-13,GSW,,BRK,4th,0:47.0,GSW up 9 (105-96),K. Thompson misses 3-pt shot from 23 ft,GSW up 9 (105-96)
148,2014-11-13,GSW,,BRK,4th,0:16.0,GSW up 9 (105-96),D. Green misses 2-pt shot from 2 ft,GSW up 9 (105-96)
149,2014-11-15,GSW,,CHO,1st,2:34.0,GSW up 2 (24-22),S. Curry misses 3-pt shot from 27 ft,GSW up 2 (24-22)
150,2014-11-15,GSW,,CHO,1st,2:15.0,GSW up 2 (24-22),S. Curry misses 2-pt shot from 11 ft,GSW up 2 (24-22)
151,2014-11-15,GSW,,CHO,1st,1:48.0,GSW up 2 (24-22),L. Barbosa misses 2-pt shot from 5 ft,GSW up 2 (24-22)
152,2014-11-15,GSW,,CHO,1st,1:44.0,GSW up 2 (24-22),M. Speights makes 2-pt shot from 2 ft (assist by D. Green),GSW up 4 (26-22)
153,2014-11-15,GSW,,CHO,1st,1:19.0,GSW up 4 (26-22),L. Barbosa makes 2-pt shot from 1 ft (assist by S. Curry),GSW up 6 (28-22)
154,2014-11-15,GSW,,CHO,1st,0:46.0,GSW up 6 (28-22),A. Iguodala misses 2-pt shot from 22 ft,GSW up 6 (28-22)
155,2014-11-15,GSW,,CHO,1st,0:30.0,GSW up 6 (28-22),H. Barnes misses 3-pt shot from 27 ft,GSW up 6 (28-22)
156,2014-11-15,GSW,,CHO,2nd,2:42.0,GSW up 16 (55-39),S. Curry makes 3-pt shot from 26 ft (assist by A. Bogut),GSW up 19 (58-39)
157,2014-11-15,GSW,,CHO,2nd,2:07.0,GSW up 19 (58-39),H. Barnes makes 3-pt shot from 23 ft (assist by K. Thompson),GSW up 22 (61-39)
158,2014-11-15,GSW,,CHO,2nd,1:23.0,GSW up 22 (61-39),S. Curry makes 3-pt shot from 28 ft,GSW up 25 (64-39)
159,2014-11-15,GSW,,CHO,2nd,0:47.0,GSW up 23 (64-41),M. Speights misses 2-pt shot from 9 ft,GSW up 23 (64-41)
160,2014-11-15,GSW,,CHO,2nd,0:14.0,GSW up 21 (64-43),K. Thompson makes 3-pt shot from 26 ft (assist by S. Curry),GSW up 24 (67-43)
161,2014-11-15,GSW,,CHO,3rd,1:48.0,GSW up 23 (88-65),L. Barbosa misses 2-pt shot from 13 ft,GSW up 23 (88-65)
162,2014-11-15,GSW,,CHO,3rd,1:24.0,GSW up 21 (88-67),D. Green makes 3-pt shot from 26 ft (assist by L. Barbosa),GSW up 24 (91-67)
163,2014-11-15,GSW,,CHO,3rd,0:45.0,GSW up 24 (91-67),L. Barbosa makes 2-pt shot from 3 ft (assist by S. Curry),GSW up 26 (93-67)
164,2014-11-15,GSW,,CHO,3rd,0:17.0,GSW up 26 (93-67),D. Green misses 3-pt shot from 26 ft,GSW up 26 (93-67)
165,2014-11-15,GSW,,CHO,3rd,0:01.0,GSW up 25 (93-68),S. Curry makes 3-pt shot from 27 ft (assist by A. Bogut),GSW up 28 (96-68)
166,2014-11-15,GSW,,CHO,4th,2:58.0,GSW up 27 (108-81),J. Holiday misses 3-pt shot from 26 ft,GSW up 27 (108-81)
167,2014-11-15,GSW,,CHO,4th,2:50.0,GSW up 27 (108-81),S. Livingston makes 2-pt shot from 19 ft,GSW up 29 (110-81)
168,2014-11-15,GSW,,CHO,4th,2:21.0,GSW up 29 (110-81),F. Ezeli misses 2-pt shot from 16 ft,GSW up 29 (110-81)
169,2014-11-15,GSW,,CHO,4th,1:06.0,GSW up 25 (110-85),F. Ezeli makes 2-pt shot from 7 ft (assist by B. Rush),GSW up 27 (112-85)
170,2014-11-16,GSW,@,LAL,1st,2:49.0,GSW up 16 (29-13),A. Iguodala makes 3-pt shot from 23 ft (assist by L. Barbosa),GSW up 19 (32-13)
171,2014-11-16,GSW,@,LAL,1st,2:01.0,GSW up 17 (32-15),M. Speights misses 2-pt shot from 8 ft,GSW up 17 (32-15)
172,2014-11-16,GSW,@,LAL,1st,1:32.0,GSW up 14 (32-18),M. Speights misses 2-pt shot from 21 ft,GSW up 14 (32-18)
173,2014-11-16,GSW,@,LAL,1st,1:12.0,GSW up 14 (32-18),H. Barnes misses 3-pt shot from 25 ft,GSW up 14 (32-18)
174,2014-11-16,GSW,@,LAL,1st,1:07.0,GSW up 14 (32-18),S. Curry misses 3-pt shot from 24 ft,GSW up 14 (32-18)
175,2014-11-16,GSW,@,LAL,1st,1:04.0,GSW up 14 (32-18),M. Speights makes 2-pt shot from 3 ft,GSW up 16 (34-18)
176,2014-11-16,GSW,@,LAL,1st,0:11.0,GSW up 13 (34-21),A. Iguodala misses 3-pt shot from 26 ft,GSW up 13 (34-21)
177,2014-11-16,GSW,@,LAL,2nd,2:11.0,GSW up 17 (64-47),B. Rush misses 3-pt shot from 25 ft,GSW up 17 (64-47)
178,2014-11-16,GSW,@,LAL,2nd,1:48.0,GSW up 14 (64-50),S. Curry makes 2-pt shot from 2 ft (assist by A. Bogut),GSW up 16 (66-50)
